auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,auction_url,model,quote_id,year
MERCEDES,28/05/2016,Lucerne,280 SL cabriolet hard-top autom.,Galerie Fischer Auktionen AG,99 350 €,OR+,V,,,4,
MERCEDES,14/05/2016,Monaco,280 SL cabriolet hard-top,RM Sotheby's,156 800 €,REST,V,,,4,
MERCEDES,23/04/2016,Toffen,"280 SL cabriolet + hard-top autom., 3e siège",Oldtimer Galerie Toffen,89 180 €,REST,V,,,4,
MERCEDES,20/03/2016,Goodwood,280 SL cabriolet hard-top autom. ex-USA,Bonhams,122 730 €,REST,V,,,4,
MERCEDES,20/03/2016,Fontainebleau,280 SL cabriolet hard-top,Jean-Pierre Osenat,60 000 €,OR+,V,,,4,
MERCEDES,19/03/2016,Stuttgart,280 SL cabriolet hard-top,Bonhams,98 900 €,REST,V,,,4,
MERCEDES,12/03/2016,Amelia Island,280 SL cabriolet hard-top,RM Sotheby's,183 150 €,REST+,V,,,4,
MERCEDES,04/02/2016,Paris,"280 SL cabriolet hard-top, int. tissu",Bonhams,89 700 €,OR+,V,,,4,
MERCEDES,28/11/2015,Toffen,280 SL Pagode cabriolet ,Oldtimer Galerie Toffen,59 531 €,OR+,V,,,4,
MERCEDES,28/11/2015,Brooklands,280 SL Pagode cabriolet export USA,Historics at Brooklands,53 420 €,REST,V,,,4,
MERCEDES,12/09/2015,Goodwood,280 SL (R 107) cabriolet autom.,Bonhams,163 020 €,REST,V,,,4,
MERCEDES,05/09/2015,Beaulieu,280 SL (R 107) cabriolet hard-top autom.,Bonhams,70 860 €,REST,V,,,4,
MERCEDES,14/08/2015,Carmel,280 SL (R 107) cabriolet hard-top,Bonhams,88 620 €,OR+,V,,,4,
MERCEDES,26/06/2015,Goodwood,280 SL cabriolet hard-top RHD autom.,Bonhams,93 800 €,REST,V,,,4,
MERCEDES,23/05/2015,Silverstone,280 SL (R 107) cabriolet RHD,Silverstone Auctions,12 343 €,REST,V,,,4,
,,,,,,,,,,5,
MERCEDES,28/03/2015,Stuttgart,280 SL cabriolet hard-top autom. ex-USA,Bonhams,104 075 €,OR+,V,,,5,
MERCEDES,16/01/2015,Scottsdale,280 SL cabriolet + hard-top,Gooding & Co.,71 780 €,REST,V,,,5,
MERCEDES,15/01/2015,Scottsdale,280 SL cabriolet + hard-top,Bonhams,89 260 €,REST,V,,,5,
MERCEDES,15/01/2015,Scottsdale,280 SL cabriolet + hardtop BV auto,Bonhams,75 160 €,REST,V,,,5,
MERCEDES,08/09/2014,Londres,280 SL cabriolet + hardtop BV auto RHD,RM Auctions,111 812 €,REST,V,,,5,
MERCEDES,06/09/2014,Beaulieu,"280 SL California cabriolet + hardtop, sans capote",Bonhams,53 150 €,REST,V,,,5,
MERCEDES,08/03/2014,Brooklands,280 SL automatique cabriolet + hard-top,Historics at Brooklands,84 181 €,REST,V,,,5,
MERCEDES,08/03/2014,Brooklands,280 SL cabriolet (R129 SL) RHD,Historics at Brooklands,3 599 €,OR+,V,,,5,
MERCEDES,06/02/2014,Paris,250 SL cabriolet hard-top USA autom.,Bonhams,33 350 €,OR+,V,,,5,
MERCEDES,13/10/2013,Fontainebleau,"280 SL (W 107) cabriolet hard-top autom, jantes alu",Jean-Pierre Osenat,12 509 €,OR+,V,,,5,
MERCEDES,14/09/2013,Goodwood,280 SL cabriolet hard-top LHD autom.,Bonhams,54 768 €,OR,V,,,5,
MERCEDES,07/09/2013,Beaulieu,280 SL roadster hard-top 2+2 RHD autom.,Bonhams,46 470 €,OR+,V,,,5,
MERCEDES,22/07/2013,Monaco,280 SL cabriolet hard-top,Artcurial Motorcars,24 570 €,OR+,V,,,5,
MERCEDES,10/06/2013,Paris,"280 SL ""California"" roadster hard top mécanique",Artcurial Motorcars,22 863 €,REST,V,,,5,
MERCEDES,25/05/2013,Spa Francorchamps,280 SL cabriolet hard-top,Bonhams,105 800 €,REST,V,,,5,
MERCEDES,05/05/2013,Beauzelle,280 SL cabriolet hard-top,SCP Arnauné-Prim,26 400 €,OR,V,,,5,
,,,,,,,,,,6,
MERCEDES,08/09/2012,Beaulieu,280 SL cabriolet hard-top RHD mécan.,Bonhams,31 625 €,OR+,V,,,6,
MERCEDES,16/06/2012,Oxford,280 SL cabriolet hard-top RHD autom.,Bonhams,28 584 €,OR,V,,,6,
MERCEDES,11/05/2012,Monaco,"280 SL cabriolet hard-top LHD, boîte 5",Bonhams,41 400 €,REST,V,,,6,
MERCEDES,18/02/2012,Brooklands,280 SL cabriolet RHD,Historic at Brooklands,4 635 €,SEP,V,,,6,
MERCEDES,02/02/2012,Paris,280 SL cabriolet + hard-top LHD autom.,Bonhams,50 600 €,OR+,V,,,6,
MERCEDES,30/10/2011,Paris,280 SL cabriolet + hard-top LHD autom.,Artcurial Motorcars,23 000 €,RAR,V,,,6,
MERCEDES,01/07/2011,Goodwood,280 SL cabriolet RHD autom.,Bonhams,25 520 €,REST,V,,,6,
MERCEDES,01/07/2011,Goodwood,"280 SL Convertible RHD autom., immat 280 SL",Bonhams,73 080 €,EX,V,,,6,
MERCEDES,13/06/2011,Paris,"280 SL cabriolet hard-top, ex-G. Garvarentz",Artcurial Motorcars,27 000 €,OR,V,,,6,
MERCEDES,13/06/2011,Paris,280 SL cabriolet hard-top LHD mécan.,Artcurial Motorcars,44 000 €,OR+,V,,,6,
MERCEDES,21/07/2010,Buxton,280 SL cabriolet + hard-top RHD autom.,H & H Classic Auctions,41 140 €,REST+,V,,,6,
