auction_brand,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,model,quote_id,year
MG,Kidlington,Midget 1500 cabriolet RHD,Bonhams,3 080 €,OR+,V,MGB GT V8 coupé (pare-chocs USA),4406,1975
MG,Buxton,Midget 1500 cabriolet RHD,H & H,1 820 €,OR,V,MGB GT V8 coupé (pare-chocs USA),4406,1975
MG,Harrogate,Midget 1500 cabriolet RHD,Bonhams,2 700 €,OR,V,MGB GT V8 coupé (pare-chocs USA),4406,1975
MG,Leominster,Midget 1500 cabriolet RHD,Brightwells,2 330 €,OR,V,MGB GT V8 coupé (pare-chocs USA),4406,1975
,,,,,,,MGB GT V8 coupé (pare-chocs USA),4405,1975
MG,La Mézière,Midget 1300 cabriolet,Alcopa Auction,5 650 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4405,1975
MG,Beaulieu,Midget 1300 (Mark IV) cabriolet RHD,Bonhams,2 323 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4405,1975
MG,Brooklands,Midget 1300 cabriolet,Historics,2 270 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4405,1975
MG,Buxton,Midget 1300 cabriolet RHD,H & H Classic Auctions,3 030 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4405,1975
MG,Buxton,Midget 1300 RHD préparée course,H & H Classic Auctions,3 360 €,TR,V,MGB GT V8 coupé (pare-chocs USA),4405,1975
MG,Buxton,Midget 1300 cabriolet RHD,H & H Classic Auctions,3 520 €,OR+,V,MGB GT V8 coupé (pare-chocs USA),4405,1975
MG,Sandown Park,Midget 1300 cabriolet RHD,Barons Auctions,7 350 €,REST+,V,MGB GT V8 coupé (pare-chocs USA),4405,1975
MG,Sandown Park,Midget 1300 cabriolet RHD,Barons,5 480 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4405,1975
MG,Sandown Park,Midget 1300 cabriolet RHD,Barons,5 020 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4405,1975
MG,Buxton,Midget 1300 cabriolet RHD,H & H Classic Auctions,2 850 €,OR,V,MGB GT V8 coupé (pare-chocs USA),4405,1975
MG,Fontainebleau,Midget 1300 cabriolet LHD,Jean-Pierre Osenat,5 500 €,REST-,V,MGB GT V8 coupé (pare-chocs USA),4405,1975
,,,,,,,MGB GT V8 coupé (pare-chocs USA),4404,1975
MG,Leominster,Midget Mark III cabriolet (1275) RHD,Brightwells,10 590 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4404,1975
MG,Tupelo,Midget Mark III cabriolet LHD,Bonhams,500 €,SEP,V,MGB GT V8 coupé (pare-chocs USA),4404,1975
MG,Buxton,Midget Mark III cabriolet RHD,H and H,5 960 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4404,1975
MG,Paris,Midget Mark III cabriolet (1275),Artcurial,13 110 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4404,1975
MG,Ascot,Midget Mark III cabriolet hard-top,Historics at Brooklands,10 410 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4404,1975
MG,Fléville devant Nancy,"Midget Mark III cabriolet USA, roues fil",Alcopa Auction Nancy,4 630 €,OR-,V,MGB GT V8 coupé (pare-chocs USA),4404,1975
MG,Brooklands,Midget Mark III cabriolet,Historics at Brooklands,14 238 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4404,1975
MG,Brooklands,Midget 1500 coupé Ashley RHD,Historics at Brooklands,9 860 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4404,1975
MG,Auvers sur Oise,"Midget Mark III cabriolet RHD, hard-top, roues fil",SVV Le Calvez & Associés,7 510 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4404,1975
MG,Metz,"Midget Mark III cabriolet LHD, roues fil",SVV Bailly & Hertz,7 000 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4404,1975
MG,Sandown Park,Midget Mark III cabriolet RHD,Barons,2 970 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4404,1975
MG,Buxton,Midget Mark III cabriolet RHD,H & H,4 160 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4404,1975
MG,Tours,"Midget Mark III cabriolet LHD, roues fil",SVV Chinon (M. Herbelin) / M. So,6 000 €,RAR,V,MGB GT V8 coupé (pare-chocs USA),4404,1975
,,,,,,,MGB GT V8 coupé (pare-chocs USA),4403,1975
MG,Sandown Park,Midget Mark II cabriolet RHD,Barons,2 640 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4403,1975
MG,Buxton,Midget Mark II cabriolet RHD,H & H,7 410 €,REST+,V,MGB GT V8 coupé (pare-chocs USA),4403,1975
MG,Marseille,Midget Mark II cabriolet LHD (sans capote),Motion / Damien Leclère,10 000 €,OR+,V,MGB GT V8 coupé (pare-chocs USA),4403,1975
MG,Blackbushe,"Midget Mark II cabriolet RHD, moteur 1500, arceau",BCA Classic & Historic,3 600 €,REST-/TR,V,MGB GT V8 coupé (pare-chocs USA),4403,1975
MG,Sandown Park,Midget Mark III cabriolet RHD,Barons Auctions,7 800 €,OR+,V,MGB GT V8 coupé (pare-chocs USA),4403,1975
MG,Harrogate,Midget Mark II cabriolet RHD,Bonhams,2 850 €,REST-,V,MGB GT V8 coupé (pare-chocs USA),4403,1975
,,,,,,,MGB GT V8 coupé (pare-chocs USA),4402,1975
MG,La Teste de Buch,Midget 1100 Mark I roadster LHD,Osenat,12 000 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4402,1975
MG,Pau,Midget (Mark I) roadster 1098 cm3,Carrère & Laborie,14 160 €,RAR,V,MGB GT V8 coupé (pare-chocs USA),4402,1975
MG,Vannes,Midget Mark II roadster,SVV Ruellan,9 672 €,OR-,V,MGB GT V8 coupé (pare-chocs USA),4402,1975
MG,Londres,"Midget ""Mark I"" roadster + hard-top RHD, roues fil",Coys Auctions,2 550 €,OR,V,MGB GT V8 coupé (pare-chocs USA),4402,1975
MG,Beaulieu,"Midget roadster RHD préparé course, moteur 1275",Bonhams,5 250 €,TR,V,MGB GT V8 coupé (pare-chocs USA),4402,1975
,,,,,,,MGB GT V8 coupé (pare-chocs USA),4400,1975
MG,Brooklands,TF 1500 roadster RHD,Historics at Brooklands,29 950 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4400,1975
MG,Fontainebleau,"TF 1500 roadster LHD, roues disque",Jean-Pierre Osenat,25 200 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4400,1975
MG,Fort Lauderdale,TF 1500 roadster,RM Sotheby,28 390 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4400,1975
MG,Duxford,TF 1500 roadster (1ère RHD produite),H and H Classics,37 380 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4400,1975
MG,Fontainebleau,TF 1500 roadster,Osenat,30 000 €,OR,V,MGB GT V8 coupé (pare-chocs USA),4400,1975
MG,Lyon,TF 1500 roadster (BV 5),Osenat,32 400 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4400,1975
MG,Le Mans,TF 1500 roadster,Artcurial Motorcars,47 680 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4400,1975
MG,Scottsdale,TF 1500 roadster,Gooding & Co.,76 560 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4400,1975
MG,Beaulieu,TF 1500 roadster,Bonhams,29 450 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4400,1975
MG,Paris,"TF 1500 roadster LHD, roues fil",Bonhams,51 750 €,REST+,V,MGB GT V8 coupé (pare-chocs USA),4400,1975
MG,Beaulieu,"TF 1250 roadster LHD, 9 000 miles d'origine",Bonhams,43 125 €,EX,V,MGB GT V8 coupé (pare-chocs USA),4400,1975
MG,Beaulieu,TF 1500 roadster LHD,Bonhams,25 580 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4400,1975
MG,AmeliA IslAnd,TF 1500 roadster LHD,Gooding & Company,15 840 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4400,1975
MG,Fontainebleau,"TF 1500 roadster RHD, roues fil",Jean-Pierre Osenat,26 000 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4400,1975
MG,Sainte-Geneviève,"TF 1500 roadster LHD, roues fil",Australe,17 000 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4400,1975
MG,Toffen,TF 1500 roadster,Oldtimer Galerie Toffen,27 200 €,REST,V,MGB GT V8 coupé (pare-chocs USA),4400,1975
,,,,,,,TF 1.8 VVC roadster,4408,2002
MG,Birmingham,MGA 1500 coupé RHD,Silverstone Auction,34 760 €,REST,V,TF 1.8 VVC roadster,4408,2002
MG,Brooklands,MGA 1500 coupé,Historics at Brooklands,29 890 €,REST,V,TF 1.8 VVC roadster,4408,2002
MG,Toffen,MGA 1500 coupé LHD,Oldtimer Galerie Toffen,30 590 €,OR+,V,TF 1.8 VVC roadster,4408,2002
MG,La Mézière,"MGA 1500 coupé LHD, roues fil",Alcopa Auction Rennes,21 060 €,REST,V,TF 1.8 VVC roadster,4408,2002
MG,Londres,"MGA 1500 coupé LHD, roues fil",Bonhams,14 970 €,REST,V,TF 1.8 VVC roadster,4408,2002
MG,Brooklands,MGA 1500 coupé,Historics,11 000 €,REST,V,TF 1.8 VVC roadster,4408,2002
MG,Monaco,MGA 1500 coupé,Coys,17 000 €,REST,V,TF 1.8 VVC roadster,4408,2002
MG,Sainte-Geneviève,"MGA 1500 coupé LHD, roues disque",Australe,2 800 €,SEP,V,TF 1.8 VVC roadster,4408,2002
MG,Goodwood,"MGA 1500 coupé RHD, roues disque",Bonhams,4 800 €,RAR,V,TF 1.8 VVC roadster,4408,2002
MG,Londres,"MGA 1500 coupé RHD, roues disque",Bonhams,13 880 €,REST,V,TF 1.8 VVC roadster,4408,2002
,,,,,,,TF 1.8 VVC roadster,11664,2002
MG,Noyal-sur-Vilaine,MGB GT coupé RHD,Eric Sanson / M. Saint-Gal,2 800 €,OR-,V,TF 1.8 VVC roadster,11664,2002
MG,OxfOrd,MGB GT V8 coupé RHD,Bonhams,12 210 €,REST+,V,TF 1.8 VVC roadster,11664,2002
MG,Buxton,"MGB GT V8 coupé RHD, toit Webasto",H & H,2 600 €,OR,V,TF 1.8 VVC roadster,11664,2002
MG,Harrogate,MGB GT V8 coupé RHD,Bonhams,7 200 €,OR,V,TF 1.8 VVC roadster,11664,2002
MG,Buxton,MGB GT V8 coupé RHD,H & H Classic Auctions,6 750 €,REST,V,TF 1.8 VVC roadster,11664,2002
,,,,,,,TF 1.8 VVC roadster,4419,2002
MG,Brooklands,MGB GT V8 coupé (pare-chocs chromés) RHD,Historics at Brooklands,19 660 €,REST,V,TF 1.8 VVC roadster,4419,2002
MG,Brooklands,MGB GT V8 coupé (pare-chocs chromés) toit souple RHD,Historics at Brooklands,4 290 €,OR,V,TF 1.8 VVC roadster,4419,2002
MG,Brooklands,MGB GT V8 coupé (pare-chocs chromés) RHD,Historics at Brooklands,38 240 €,REST,V,TF 1.8 VVC roadster,4419,2002
MG,Toffen,MGB GT V8 coupé (pare-chocs chromés),Oldtimer Galerie Toffen,11 530 €,OR+,V,TF 1.8 VVC roadster,4419,2002
MG,Beaulieu,MGB GT V8 coupé RHD ,Bonhams,12 300 €,OR+,V,TF 1.8 VVC roadster,4419,2002
MG,Londres,MGB GT V8 coupé RHD,Bonhams,5 716 €,RAR,V,TF 1.8 VVC roadster,4419,2002
MG,Brooklands,"MGB GT V8 coupé ""chrome""",Historics,7 650 €,REST,V,TF 1.8 VVC roadster,4419,2002
MG,Beaulieu,"MGB GT V8 coupé ""chrome""",Bonhams,6 400 €,OR,V,TF 1.8 VVC roadster,4419,2002
MG,Buxton,MGB GT V8 coupé RHD,H & H Classic Auctions,8 540 €,REST,V,TF 1.8 VVC roadster,4419,2002
MG,Buxton,MGB GT V8 coupé RHD,H & H,4 160 €,OR+,V,TF 1.8 VVC roadster,4419,2002
MG,Buxton,MGB GT V8 coupé RHD,H & H,3 900 €,REST-,V,TF 1.8 VVC roadster,4419,2002
MG,Goodwood,"MGB GT V8 coupé ""chrome"" RHD",Bonhams,9 100 €,REST,V,TF 1.8 VVC roadster,4419,2002
MG,Sandown Park,"MGB GT V8 coupé ""chrome"" RHD",Barons Auctions,3 750 €,OR,V,TF 1.8 VVC roadster,4419,2002
MG,Brooklands,"MGB GT V8 coupé RHD ""chrome"", toit Webasto",BCA Classic & Historic,4 200 €,OR+,V,TF 1.8 VVC roadster,4419,2002
MG,Buxton,"MGB GT V8 coupé RHD, toit Webasto",H & H Classic Auctions,6 450 €,OR,V,TF 1.8 VVC roadster,4419,2002
MG,Gaydon,"MGB GT V8 coupé ""chrome"" RHD, toit Webasto",Bonhams,10 500 €,REST+,V,TF 1.8 VVC roadster,4419,2002
,,,,,,,TF 1.8 VVC roadster,4418,2002
MG,Leominster,MGB GT coupé Jubilee (pare-chocs USA),Brightwells,3 280 €,OR,V,TF 1.8 VVC roadster,4418,2002
MG,Duxford,MGB GT coupé (pare-chocs USA) RHD,H and H,16 240 €,OR+,V,TF 1.8 VVC roadster,4418,2002
MG,Brooklands,MGB GT coupé overdrive pare-chocs chromés,Historics at Brooklands,2 827 €,OR+,V,TF 1.8 VVC roadster,4418,2002
MG,Beaulieu,MGB GT coupé ,Bonhams,2 186 €,OR,V,TF 1.8 VVC roadster,4418,2002
MG,Beaulieu,MGB GT coupé RHD,Bonhams,2 186 €,OR,V,TF 1.8 VVC roadster,4418,2002
MG,Londres,"MGB GT coupé RHD, toit Webasto",Bonhams,6 124 €,OR+,V,TF 1.8 VVC roadster,4418,2002
MG,Harrogate,MGB GT coupé RHD,Bonhams,3 004 €,REST,V,TF 1.8 VVC roadster,4418,2002
MG,Beaulieu,B GT coupé RHD,Bonhams,4 600 €,REST,V,TF 1.8 VVC roadster,4418,2002
MG,Kidlington,MGB GT coupé RHD,Bonhams,5 543 €,OR+,V,TF 1.8 VVC roadster,4418,2002
MG,Uzerche,"MGB GT coupé RHD, moonroof",Me Arnaud-Lacroze,3 500 €,REST-,V,TF 1.8 VVC roadster,4418,2002
MG,OxfOrd,"MGB GT coupé RHD, toit Webasto",Bonhams,470 €,OR-,V,TF 1.8 VVC roadster,4418,2002
MG,Harrogate,MGB GT coupé RHD,Bonhams,3 070 €,REST,V,TF 1.8 VVC roadster,4418,2002
MG,Brooklands,MGB GT coupé RHD préparé,Historics at Brooklands,3 820 €,REST/TR,V,TF 1.8 VVC roadster,4418,2002
MG,Sainte-Geneviève,"MGB GT coupé LHD ex-USA, roues fil",Australe,4 100 €,REST-,V,TF 1.8 VVC roadster,4418,2002
MG,Saint-JameS,MGB GT coupé LHD,Toutain-Vente,3 000 €,REST,V,TF 1.8 VVC roadster,4418,2002
MG,Kings Lynn,MGB GT coupé RHD,Anglia Car Auctions,1 520 €,OR+,V,TF 1.8 VVC roadster,4418,2002
,,,,,,,TF 1.8 VVC roadster,4417,2002
MG,Brooklands,MGB GT coupé (pare-chocs chromés) RHD,Historics at Brooklands,4 040 €,REST,V,TF 1.8 VVC roadster,4417,2002
MG,Leominster,MGB GT coupé (pare-chocs chromés) RHD,Brightwells,22 060 €,REST+,V,TF 1.8 VVC roadster,4417,2002
MG,ONLINE,MGB GT coupé (pare-chocs chromés) RHD,H and H,6 570 €,REST,V,TF 1.8 VVC roadster,4417,2002
MG,Le Mans,MGB GT coupé (pare-chocs chromés),Marie Line Balsan / Dominique Pagneux,6 140 €,OR-,V,TF 1.8 VVC roadster,4417,2002
MG,Ascott,MGB GT coupé (pare-chocs chromés) RHD,Historics at Brooklands,10 080 €,REST,V,TF 1.8 VVC roadster,4417,2002
MG,Neuilly sur Seine,"MGB GT coupé LHD, look 1967",Claude Aguttes,14 400 €,REST,V,TF 1.8 VVC roadster,4417,2002
MG,Brooklands,MGB GT coupé RHD,Historics at Brooklands,15 320 €,OR+,V,TF 1.8 VVC roadster,4417,2002
MG,Fontainebleau,"MGB GT coupé RHD, toit souple",Osenat,5 400 €,REC,V,TF 1.8 VVC roadster,4417,2002
MG,Brooklands,MGB GT coupé RHD,Historics at Brooklands,6 720 €,OR+,V,TF 1.8 VVC roadster,4417,2002
MG,Toffen,MGB GT coupé (pare-chocs chromés),Oldtimer Galerie Toffen,8 650 €,OR,V,TF 1.8 VVC roadster,4417,2002
MG,La Mézière,MGB GT coupé (pare-chocs chromés),Alcopa Auction,6 550 €,REST,V,TF 1.8 VVC roadster,4417,2002
MG,Avignon,MGB GT coupé,Leclère MDV,11 760 €,REST,V,TF 1.8 VVC roadster,4417,2002
MG,Goodwood,MGB GT coupé RHD,Bonhams,21 840 €,REST,V,TF 1.8 VVC roadster,4417,2002
MG,Toffen,"MGB GT coupé, jantes Minilite",Oldtimer Galerie Toffen,16 690 €,OR+,V,TF 1.8 VVC roadster,4417,2002
MG,Auvers sur Oise,MGB GT coupé,William Le Calvez,12 180 €,OR+,V,TF 1.8 VVC roadster,4417,2002
MG,Goodwood,MGB GT coupé RHD,Bonhams,16 060 €,REST,V,TF 1.8 VVC roadster,4417,2002
,,,,,,,TF 1.8 VVC roadster,4416,2002
MG,Auburn,MGB cabriolet (pare-chocs USA),RM Sotheby's,2 360 €,REST,V,TF 1.8 VVC roadster,4416,2002
MG,Fontainebleau,"MGB cabriolet USA, look 1968 (chromes)",Jean-Pierre Osenat,18 000 €,REST/TR,V,TF 1.8 VVC roadster,4416,2002
MG,Fort Lauderdale,MGB cabriolet (pare-chocs USA),RM Sotheby,6 360 €,OR+,V,TF 1.8 VVC roadster,4416,2002
MG,Fontainebleau,"MGB cabriolet, look 1968 (chromes)",Jean-Pierre Osenat,22 200 €,REST/TR,V,TF 1.8 VVC roadster,4416,2002
MG,Vannes,MGB cabriolet (pare-chocs USA),Jack-Philipe Ruellan,10 620 €,OR,V,TF 1.8 VVC roadster,4416,2002
MG,Brooklands,MGB cabriolet RHD,Historics at Brooklands,7 160 €,REST,V,TF 1.8 VVC roadster,4416,2002
MG,Fontainebleau,"MGB cabriolet USA, pare-chocs chromés",Osenat,12 500 €,REST,V,TF 1.8 VVC roadster,4416,2002
MG,Fontainebleau,"MGB cabriolet, démonté",Osenat,4 320 €,REC,V,TF 1.8 VVC roadster,4416,2002
MG,Duxford,MGB cabriolet (pare-chocs USA),H and H Classics,14 820 €,REST,V,TF 1.8 VVC roadster,4416,2002
MG,Monaco,"MGB cabriolet USA, pare-chocs chromés",Artcurial Motorcars,34 780 €,REST+,V,TF 1.8 VVC roadster,4416,2002
MG,Lyon-Chassieu,"MGB cabriolet USA, look 1968",Jean-Pierre Osenat,16 200 €,REST/TR,V,TF 1.8 VVC roadster,4416,2002
MG,Fontainebleau,"MGB cabriolet USA, hard-top, conversion chrome",Jean-Pierre Osenat,8 400 €,REST/TR,V,TF 1.8 VVC roadster,4416,2002
MG,Toulouse,MGB 1800 cabriolet modifiée avec pare-chocs chromés,Marc Labarbe,15 340 €,OR/TR,V,TF 1.8 VVC roadster,4416,2002
MG,Lyon (Brotteaux),"MGB cabriolet USA, conversion chromes, roues fil",Claude Aguttes SAS,15 600 €,REST/TR,V,TF 1.8 VVC roadster,4416,2002
MG,Paris,"MGB cabriolet LHD overdrive, roues fil",Bonhams,15 525 €,REST,V,TF 1.8 VVC roadster,4416,2002
MG,Paris,"MGB cabriolet LHD, pare-chocs chromés",Bonhams,10 350 €,REST/TR,V,TF 1.8 VVC roadster,4416,2002
,,,,,,,TF 1.8 VVC roadster,2&idCote,2002
MG,Goodwood,MGB cabriolet hard-top RHD préparé compét.,Bonhams,20 538 €,REST+/TR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Beaulieu,MGB LE cabriolet RHD,Bonhams,7 517 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Fontainebleau,"MGB cabriolet LHD, conversion ""chrome""",Jean-Pierre Osenat,12 509 €,REST/TR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Londres,MGB cabriolet RHD,Bonhams,4 083 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Londres,MGB cabriolet RHD,Bonhams,5 444 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Toffen,"MGB cabriolet hard-top LHD, roues Rostyle",Oldtimer Galerie,9 290 €,OR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Beaulieu,"B cabriolet RHD préparé, roues fil",Bonhams,6 613 €,REST/TR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Uzerche,"B cabriolet LHD, pare-chocs chromés",Me Arnaud-Lacroze,6 900 €,REST-/TR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Duxford,MGB cabriolet RHD,H & H Classic Auctions,5 202 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Fontainebleau,"MGB cabriolet LHD, pare-chocs chromés",Jean-Pierre Osenat,10 722 €,REST/TR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Kidlington,"MGB cabriolet RHD, roues fil",Bonhams,6 929 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Kidlington,"MGB cabriolet RHD, roues fil",Bonhams,6 929 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Coventry,MGB cabriolet hard-top RHD préparé circuit,Silverstone Auctions,18 172 €,TR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Buxton,"MGB GT coupé RHD, pare-chocs chromés",H & H Classic Auctions,8 344 €,REST/TR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,London,"MGB cabriolet LE RHD, 2 500 miles origine",Bonhams,8 210 €,EX,V,TF 1.8 VVC roadster,2&idCote,2002
MG,London,MGB cabriolet RHD,Bonhams,2 390 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
,,,,,,,TF 1.8 VVC roadster,2&idCote,2002
MG,Goodwood,MGB cabriolet hard-top RHD préparé compét.,Bonhams,20 538 €,REST+/TR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Beaulieu,MGB LE cabriolet RHD,Bonhams,7 517 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Fontainebleau,"MGB cabriolet LHD, conversion ""chrome""",Jean-Pierre Osenat,12 509 €,REST/TR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Londres,MGB cabriolet RHD,Bonhams,4 083 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Londres,MGB cabriolet RHD,Bonhams,5 444 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Toffen,"MGB cabriolet hard-top LHD, roues Rostyle",Oldtimer Galerie,9 290 €,OR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Beaulieu,"B cabriolet RHD préparé, roues fil",Bonhams,6 613 €,REST/TR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Uzerche,"B cabriolet LHD, pare-chocs chromés",Me Arnaud-Lacroze,6 900 €,REST-/TR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Duxford,MGB cabriolet RHD,H & H Classic Auctions,5 202 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Fontainebleau,"MGB cabriolet LHD, pare-chocs chromés",Jean-Pierre Osenat,10 722 €,REST/TR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Kidlington,"MGB cabriolet RHD, roues fil",Bonhams,6 929 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Kidlington,"MGB cabriolet RHD, roues fil",Bonhams,6 929 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Coventry,MGB cabriolet hard-top RHD préparé circuit,Silverstone Auctions,18 172 €,TR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Buxton,"MGB GT coupé RHD, pare-chocs chromés",H & H Classic Auctions,8 344 €,REST/TR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,London,"MGB cabriolet LE RHD, 2 500 miles origine",Bonhams,8 210 €,EX,V,TF 1.8 VVC roadster,2&idCote,2002
MG,London,MGB cabriolet RHD,Bonhams,2 390 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
,,,,,,,TF 1.8 VVC roadster,7824,2002
MG,Fontainebleau,"MGB cabriolet LHD, roues fil",Jean-Pierre Osenat,16 200 €,REST,V,TF 1.8 VVC roadster,7824,2002
MG,Brooklands,MGB cabriolet (pare-chocs chromés) RHD,Historics at Brooklands,7 010 €,REST,V,TF 1.8 VVC roadster,7824,2002
MG,Leominster,MGB cabriolet (pare-chocs chromés) RHD,Brightwells,10 590 €,REST,V,TF 1.8 VVC roadster,7824,2002
MG,Leominster,MGB cabriolet (pare-chocs chromés) RHD,Brightwells,10 720 €,REST,V,TF 1.8 VVC roadster,7824,2002
MG,Buxton,MGB cabriolet (pare-chocs chromés) RHD + hard-top,H and H,12 010 €,REST,V,TF 1.8 VVC roadster,7824,2002
MG,Le Mans,MGB cabriolet (pare-chocs chromés) RHD,Marie Line Balsan / Dominique Pagneux,11 800 €,OR,V,TF 1.8 VVC roadster,7824,2002
MG,Londres,"MGB cabriolet conv. RHD, moteur 1950 à compr.",Bonhams,21 280 €,REST/TR,V,TF 1.8 VVC roadster,7824,2002
MG,Buxton,MGB cabriolet RHD,H and H,11 420 €,REST,V,TF 1.8 VVC roadster,7824,2002
MG,Turin,MGB cabriolet,Aste Bolaffi,21 850 €,REST+,V,TF 1.8 VVC roadster,7824,2002
MG,Lyon,"MGB cabriolet, mod. pare-chocs chromés",Osenat,13 200 €,REST,V,TF 1.8 VVC roadster,7824,2002
MG,Brooklands,MGB cabriolet RHD,Historics at Brooklands,5 110 €,REST,V,TF 1.8 VVC roadster,7824,2002
MG,Auburn,"MGB cabriolet, conversion V8",RM Sotheby's,11 840 €,REST/TR,V,TF 1.8 VVC roadster,7824,2002
MG,Quail Lodge,MGB cabriolet,Bonhams,20 220 €,OR+,V,TF 1.8 VVC roadster,7824,2002
MG,Quail Lodge,"MGB cabriolet, 6 700 miles origine",Bonhams,28 890 €,OR+,V,TF 1.8 VVC roadster,7824,2002
MG,La Teste de Buch,"MGB cabriolet LHD, roues fil",Osenat,10 200 €,REST-,V,TF 1.8 VVC roadster,7824,2002
MG,Le Mans,MGB cabriolet,Artcurial,14 300 €,OR,V,TF 1.8 VVC roadster,7824,2002
,,,,,,,TF 1.8 VVC roadster,2&idCote,2002
MG,Rouen,MGB cabriolet (pare-chocs chromés),Guillaume Cheroyan,11 200 €,OR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Wattripont,"MGB cabriolet LHD, roues fil",Collin du Bocage,3 600 €,OR-,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Brooklands,MGB cabriolet RHD,Historics at Brooklands,14 540 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Fort Lauderdale,MGB cabriolet,RM Sotheby's,10 550 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Brooklands,MGB cabriolet (pare-chocs chromés),Historics at Brooklands,12 530 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Esvres-sur-Indre,MGB cabriolet (pare-chocs chromés) export USA,Alcopa,13 130 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Lyon,MGB cabriolet (pare-chocs chromés),Osenat,16 800 €,OR+,V,TF 1.8 VVC roadster,2&idCote,2002
MG,La Mézière,MGB 1800 cabriolet + remorque (AR de MGB),Alcopa Auction,13 460 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,La Mézière,MGB cabriolet (pare-chocs chromés),Alcopa Auction,9 380 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Goodwood,MGB cabriolet + hardtop évocation Sebring,Bonhams,18 900 €,REST/TR,V,TF 1.8 VVC roadster,2&idCote,2002
MG,Beaulieu,MGB cabriolet (pare-chocs chromés),Bonhams,11 890 €,REST,V,TF 1.8 VVC roadster,2&idCote,2002
