auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,auction_url,model,quote_id,year
AUSTIN-HEALEY,18/01/2018,Phoenix,100 M Le Mans roadster,RM Sotheby's,178 430 €,REST,V,,,599,
AUSTIN-HEALEY,08/02/2017,Paris,100 M (BN2L) roadster,RM Sotheby's,205 920 €,REST+,V,,,599,
AUSTIN-HEALEY,09/02/2017,Paris,100 M roadster hard-top,Bonhams,195 440 €,REST,V,,,599,
AUSTIN-HEALEY,18/01/2017,Scottsdale,100 M (Le Mans) roadster,Worldwide Auctioneers,191 350 €,REST,V,,,599,
AUSTIN-HEALEY,19/01/2017,Phoenix,100 M (Le Mans) roadster,RM Sotheby's,153 320 €,REST,V,,,599,
AUSTIN-HEALEY,21/08/2016,Pebble Beach,100 M (BN1L) roadster LHD,Gooding & Co.,126 000 €,REST,V,,,599,
AUSTIN-HEALEY,12/03/2016,Amelia Island,100 M Le Mans roadster,RM Sotheby's,198 000 €,REST,V,,,599,
AUSTIN-HEALEY,28/01/2016,Phoenix,100 M roadster LHD,RM Sotheby's,187 930 €,REST,V,,,599,
AUSTIN-HEALEY,03/02/2016,Paris,100 M (Le Mans) roadster LHD,RM Sotheby's,112 000 €,REST,V,,,599,
AUSTIN-HEALEY,12/03/2015,Amelia Island,100 M Le Mans (BN2),Bonhams,193 690 €,REST,V,,,599,
AUSTIN-HEALEY,04/09/2014,Londres,100 M Le Mans roadster,Silverstone Auctions,190 104 €,REST+,V,,,599,
,,,,,,,,,,11639,
AUSTIN-HEALEY,29/03/2019,Fort Lauderdale,100 (BN2) roadster 4 cyl. 4 vitesses spéc. Le Mans,RM Sotheby,93 010 €,REST,V,,,11639,
AUSTIN-HEALEY,02/03/2019,Ascott,100 (BN2L) roadster 4 cyl. 4 vitesses RHD,Historics at Brooklands,49 980 €,REST,V,,,11639,
AUSTIN-HEALEY,02/03/2019,Ascott,100 (BN2) roadster (moteur V8 5.7 Chevrolet) RHD,Historics at Brooklands,48 140 €,TR,V,,,11639,
AUSTIN-HEALEY,01/09/2018,Beaulieu,100 (BN2L) roadster conversion RHD,Bonhams,42 330 €,REST,V,,,11639,
AUSTIN-HEALEY,24/08/2018,Monterey,100 (BN2L) roadster,RM Sotheby's,86 660 €,REST,V,,,11639,
AUSTIN-HEALEY,24/08/2018,Monterey,"100 (BN2L) roadster, évolution Le Mans",RM Sotheby's,105 920 €,REST,V,,,11639,
AUSTIN-HEALEY,08/03/2018,Amelia Island,"100 (BN2L) roadster, équipé 100 M",Bonhams,49 590 €,REST,V,,,11639,
AUSTIN-HEALEY,18/01/2018,Scottsdale,100 roadster conversion Le Mans,Bonhams,32 350 €,REST,V,,,11639,
AUSTIN-HEALEY,06/10/2017,Knokke-le-Zoute,100 (BN2) roadster 4 cyl. 4 vitesses,Bonhams,132 500 €,REST,V,,,11639,
AUSTIN-HEALEY,30/06/2017,Goodwood,"100 (BN2) roadster RHD, Salon Londres 1955",Bonhams,129 050 €,REST+,V,,,11639,
AUSTIN-HEALEY,27/05/2017,Cernobbio,100 (BN2) roadster,RM Sotheby's,78 400 €,REST,V,,,11639,
AUSTIN-HEALEY,11/03/2017,Amelia Island,100 (BN2L) modifiée berlinette,RM Sotheby's,88 690 €,TR/REST,V,,,11639,
AUSTIN-HEALEY,09/03/2017,Amelia Island,"100 (BN2L) roadster, évolution 100 M",Bonhams,103 710 €,REST,V,,,11639,
AUSTIN-HEALEY,07/12/2016,Londres,100 (BN2L) roadster,Bonhams,60 800 €,REST,V,,,11639,
AUSTIN-HEALEY,25/11/2016,Milan,100 (BN2L) roadster,RM Sotheby's,52 640 €,RAR,V,,,11639,
AUSTIN-HEALEY,07/10/2016,Knokke le Zoute,100 (BN2L) roadster ,Bonhams,120 750 €,REST,V,,,11639,
