auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,auction_url,model,quote_id,year
BMW,13/05/2017,Silverstone,Z 1 roadster,Silverstone Auctions,41 800 €,REST,V,,,8340,
BMW,25/02/2017,Coventry,Z 1 roadster,Silverstone Auctions,41 590 €,REST,V,,,8340,
BMW,07/12/2016,Londres,Z 1 roadster,Bonhams,48 650 €,OR+,V,,,8340,
BMW,25/11/2016,Milan,Z 1 roadster,RM Sotheby's,47 040 €,OR+,V,,,8340,
BMW,07/09/2016,Londres,"Z 1 roadster, 250 km origine",RM Sotheby's,93 300 €,EX,V,,,8340,
BMW,19/08/2016,Carmel,Z 1 roadster,Bonhams,90 000 €,OR+,V,,,8340,
BMW,03/09/2016,Chantilly,Z 1 roadster,Bonhams,69 000 €,OR+,V,,,8340,
BMW,13/05/2016,Monaco,Z 1 Roadster,Bonhams,95 450 €,OR+,V,,,8340,
,,,,,,,,,,11838,
BMW,08/03/2019,Amelia Island,Z 8 roadster,RM Sotheby,159 690 €,OR+,V,,,11838,
BMW,17/01/2019,Phoenix,Alpina V8 roadster,RM Sotheby's,216 090 €,OR+,V,,,11838,
BMW,17/01/2019,Scottsdale,Alpina Z 8 roadster,Bonhams,125 730 €,OR+,V,,,11838,
BMW,27/10/2018,Padoue,I 8 coupé hybride,Bonhams,56 350 €,OR+,V,,,11838,
BMW,08/10/2018,Philadelphie,Z 8 roadster hard-top,Bonhams,141 290 €,OR+,V,,,11838,
BMW,24/08/2018,Monterey,Z 8 Alpina roadster hard-top,RM Sotheby's,344 740 €,OR+,V,,,11838,
BMW,24/08/2018,Quail Lodge,Z 8 roadster hard-top,Bonhams,158 870 €,OR+,V,,,11838,
BMW,07/07/2018,Le Mans,Z 8 roadster,Artcurial,196 680 €,OR+,V,,,11838,
BMW,12/05/2018,Monaco,Z 8 roadster hard-top,RM Sotheby's,241 250 €,OR+,V,,,11838,
BMW,08/02/2018,Paris,Z 8 roadster hard-top,Bonhams,212 750 €,OR+,V,,,11838,
BMW,18/01/2018,Phoenix,Z 8 roadster,RM Sotheby's,183 010 €,OR+,V,,,11838,
BMW,18/01/2018,Phoenix,Z 8 Alpina roadster hard-top,RM Sotheby's,134 970 €,OR+,V,,,11838,
BMW,07/02/2018,Paris,Z 8 roadster,RM Sotheby's,195 500 €,OR+,V,,,11838,
BMW,06/12/2017,New York,Z 8 roadster ex-Steve Jobs,RM Sotheby,279 090 €,OR+,V,,,11838,
BMW,06/10/2017,Knokke-le-Zoute,Z 8 roadster + hard-top,Bonhams,316 250 €,OR,V,,,11838,
BMW,17/08/2017,Pacific Grove,Z 8 Alpina roadster,Worldwide Auctioneers,198 870 €,OR+,V,,,11838,
,,,,,,,,,,12526,
BMW,29/03/2019,Fort Lauderdale,Z 3 M Roadster V6 3.2,RM Sotheby,15 660 €,OR+,V,,,12526,
,,,,,,,,,,11952,
BMW,18/05/2019,Brooklands,Z 3 M Coupé RHD,Historics at Brooklands,24 850 €,OR+,V,,,11952,
BMW,07/03/2019,Amelia Island,Z 3 M Coupé,Bonhams,32 790 €,OR+,V,,,11952,
BMW,02/03/2019,Ascott,Z 3 M Coupé RHD,Historics at Brooklands,34 480 €,OR+,V,,,11952,
BMW,07/07/2018,Brooklands,Z 3 M Coupé,Historics at Brooklands,20 890 €,OR+,V,,,11952,
BMW,19/05/2018,Brooklands,Z 3 M Coupé,Historics at Brooklands,22 150 €,OR+,V,,,11952,
BMW,11/05/2018,Auburn,Z 3 M 3.2 Cabriolet,RM Sotheby's,13 350 €,OR+,V,,,11952,
BMW,14/04/2018,Fontainebleau,Z 3 M roadster hard-top,Osenat,27 600 €,OR+,V,,,11952,
BMW,18/03/2018,Goodwood,Z 3 M Coupé RHD,Bonhams,55 140 €,OR+,V,,,11952,
BMW,08/02/2018,Paris,"Z 3 M Coupé, équipé Schnitzer",Bonhams,32 200 €,OR+,V,,,11952,
BMW,10/06/2017,Lyon,Z 3 M Coupé toit ouvrant,Claude Aguttes,37 320 €,OR+,V,,,11952,
BMW,08/05/2017,La Mézière,Z 4 3.0 i autom. roadster,Alcopa Auction Rennes,9 300 €,OR,V,,,11952,
BMW,25/11/2016,Milan,Z 3 M Coupé,RM Sotheby's,64 960 €,OR+,V,,,11952,
BMW,30/10/2016,Paris,Z 3 M Roadster,Artcurial Motorcars,35 760 €,OR+,V,,,11952,
BMW,04/02/2015,Paris,Z 8 roadster,RM Auctions,184 000 €,OR+,V,,,11952,
BMW,04/09/2014,Londres,Z 8 cabriolet + hardtop,Silverstone Auctions,133 518 €,OR+,V,,,11952,
,,,,,,,,,,12453,
BMW,24/03/2019,Avignon,Z 3 3.0 Coupé,Leclère Motorcars,26 400 €,OR+,V,,,12453,
BMW,07/07/2018,Brooklands,Z 3 3.0 roadster,Historics at Brooklands,13 570 €,OR+,V,,,12453,
,,,,,,,,,,11951,
BMW,20/03/2019,Duxford,Z 3 2.8 Coupé RHD,H and H,12 020 €,OR+,V,,,11951,
BMW,01/09/2018,Beaulieu,Z 3 2.8 Coupé LHD,Bonhams,9 620 €,OR+,V,,,11951,
BMW,22/10/2017,Paris,Z 3 2.8 Coupé,Leclère,22 800 €,OR,V,,,11951,
BMW,11/09/2017,La Mézière,Z 3 2.8 Coupé,Alcopa Auction,11 120 €,OR+,V,,,11951,
BMW,07/06/2017,Fléville devant Nancy,Z 3 2.8 autom. Coupé toit ouvrant,Alcopa Auction Nancy,13 770 €,OR+,V,,,11951,
BMW,08/05/2017,La Mézière,Z 3 2.8 Coupé autom. (à homologuer),Alcopa Auction Rennes,9 410 €,OR+,V,,,11951,
BMW,07/04/2017,Esvres sur Indre,Z 3 2.8 Coupé,Alcopa Auction Tours,14 590 €,OR+,V,,,11951,
,,,,,,,,,,11950,
BMW,15/05/2019,Leominster,Z 3 2.8 roadster,Brightwells,3 530 €,OR,V,,,11950,
BMW,10/04/2019,Buxton,Z 3 2.8 roadster RHD,H and H,25 570 €,OR+,V,,,11950,
BMW,10/04/2019,Buxton,Z 3 2.8 roadster RHD + hard-top,H and H,2 550 €,OR+,V,,,11950,
BMW,02/03/2019,Ascott,Z 3 2.8 roadster RHD,Historics at Brooklands,5 470 €,OR+,V,,,11950,
BMW,07/07/2018,Brooklands,Z 3 2.8 roadster autom.,Historics at Brooklands,3 930 €,OR+,V,,,11950,
BMW,11/11/2017,Lyon,Z 3 2.2 roadster personnalisé,Aguttes,20 710 €,OR+,V,,,11950,
BMW,02/10/2017,Philadelphie,M/Dinan (Z 3 M) 3.0 à compresseur roadster,Bonhams,22 470 €,OR+,V,,,11950,
BMW,29/06/2017,Saint-Priest,Z 3 3.0 roadster hard-top,Alcopa Auction Lyon,11 760 €,OR+,V,,,11950,
BMW,08/05/2017,La Mézière,Z 3 2.8 roadster,Alcopa Auction Rennes,10 740 €,OR+,V,,,11950,
BMW,07/04/2017,Esvres sur Indre,Z 3 2.8 roadster hard-top,Alcopa Auction Tours,14 250 €,OR+,V,,,11950,
BMW,22/07/2013,Monaco,Z 3 2.2 l cabriolet,Artcurial Motorcars,21 060 €,OR+,V,,,11950,
BMW,22/07/2013,Monaco,Z 4 3.0 l cabriolet,Artcurial Motorcars,26 470 €,OR+,V,,,11950,
,,,,,,,,,,12123,
BMW,07/04/2019,Le Mans,Z 3 1.8 roadster,Marie Line Balsan / Dominique Pagneux,7 670 €,OR,V,,,12123,
BMW,16/06/2018,Fontainebleau,"Z 3 1.9 roadster Individual, hard-top",Osenat,10 680 €,OR+,V,,,12123,
BMW,14/04/2018,Lyon,Z 3 1.8 roadster,Aguttes,15 000 €,OR+,V,,,12123,
BMW,29/06/2017,Saint-Priest,Z 3 1.9 roadster hard-top,Alcopa Auction Lyon,5 080 €,OR,V,,,12123,
BMW,08/05/2017,La Mézière,Z 3 1.9 roadster,Alcopa Auction Rennes,4 880 €,OR,V,,,12123,
BMW,20/11/2016,Auvers sur Oise,Z 3 1.8 roadster,William Le Calvez,13 920 €,OR+,V,,,12123,
,,,,,,,,,,817,
BMW,20/08/2016,Monterey,M 1 berlinette,RM Sotheby's,509 900 €,OR+,V,,,817,
BMW,24/06/2016,Goodwood,M 1 berlinette,Bonhams,367 700 €,OR+,V,,,817,
BMW,09/10/2015,Knokke-le-Zoute,M 1 berlinette,Bonhams,465 750 €,OR+,V,,,817,
BMW,15/08/2015,Pebble Beach,M 1 berlinette,Gooding & Co.,415 846 €,OR+,V,,,817,
BMW,14/08/2015,Carmel,M 1 berlinette,Bonhams,536 660 €,OR+,V,,,817,
BMW,22/06/2015,Paris,"M 1 berlinette, première main",Artcurial Motorcars,405 280 €,OR,V,,,817,
BMW,12/03/2015,Amelia Island,M 1 berlinette,Bonhams,566 640 €,OR+,V,,,817,
BMW,04/02/2011,Paris,"M 1 berlinette ""série"" (4301146)",Artcurial Motorcars,110 000 €,OR+,V,,,817,
BMW,11/10/2010,Dubai,"M 1 berlinette, ex BMW Museum",Bonhams,176 000 €,OR+,V,,,817,
BMW,16/04/2007,Paris,"M 1 berlinette ""série""","Artcurial Briest, Le Fur, Poulai",80 000 €,OR+,V,,,817,
BMW,18/08/2006,Quail Lodge,"M 1 berlinette ""série""",Bonhams & Butterfields,70 400 €,OR+,V,,,817,
BMW,20/05/2006,Monaco (Bonhams),"M 1 berlinette ""série""",Bonhams,71 000 €,OR+,V,,,817,
,,,,,,,,,,12127,
BMW,06/02/2019,Paris,Alpina B 12 5.7 (E 31) coupé,RM Sotheby's,207 000 €,OR+,V,,,12127,
BMW,03/09/2016,Oxford,Alpina B 3 GT 3 coupé RHD,Silverstone Auctions,65 046 €,OR+,V,,,12127,
BMW,05/06/2016,Albi,6.35 d coupé bi-turbo,Stanislas Machoïr,23 400 €,OR+,V,,,12127,
,,,,,,,,,,12345,
BMW,25/02/2017,Coventry,Alpina B 12 5.0 (E 31) coupé RHD,Silverstone Auctions,81 900 €,OR+,V,,,12345,
,,,,,,,,,,11550,
BMW,08/03/2019,Amelia Island,850 CSi coupé V12 5.6 (380 ch),RM Sotheby,164 680 €,OR+,V,,,11550,
BMW,06/02/2019,Paris,850 CSi coupé V12 5.6 (380 ch) BV 6,RM Sotheby's,120 750 €,OR+,V,,,11550,
BMW,10/11/2018,Birmingham,850 CSi coupé RHD ex-Jay Kay,Silverstone Auction,97 850 €,OR+,V,,,11550,
BMW,30/09/2006,Ascot,850 CSi coupé RHD,Coys Auctions,9 000 €,OR+,V,,,11550,
,,,,,,,,,,11549,
BMW,30/09/2018,Linas,850 Ci coupé V12,Aguttes,15 340 €,REST,V,,,11549,
BMW,08/05/2017,La Mézière,850 Ci coupé,Alcopa Auction Rennes,10 290 €,OR,V,,,11549,
BMW,06/04/2015,Saint-James,850 Ci V12 coupé toit ouvrant,Toutain-Vente / M. Vaudouër,5 750 €,OR+,V,,,11549,
BMW,14/10/2012,Puymirol,850 Ci coupé V12,Lions club Agen/Me J.-P. Miserey/sarl Saint-Gal,9 200 €,OR,V,,,11549,
,,,,,,,,,,11509,
BMW,18/05/2019,Brooklands,850 i coupé V12 5.0 (300 ch) RHD,Historics at Brooklands,7 090 €,OR+,V,,,11509,
BMW,20/10/2018,Fontainebleau,850 i coupé,Osenat,16 800 €,OR+,V,,,11509,
BMW,24/06/2017,Santa Monica,850 i coupé V12 5.0 (300 ch),RM Sotheby's,17 690 €,OR+,V,,,11509,
BMW,29/04/2017,Toffen,850 i coupé,Oldtimer Galerie Toffen,17 330 €,OR,V,,,11509,
BMW,02/07/2016,Lyon,"850 i coupé toit ouvrant, boîte 6",Claude Aguttes,15 000 €,OR+,V,,,11509,
BMW,06/06/2015,Brooklands,850 i coupé,Historics at Brooklands,10 778 €,OR+,V,,,11509,
BMW,07/12/2012,Barcelone,750 i L V12 berline blindée,Stanislas Machoïr,2 000 €,OR,V,,,11509,
BMW,27/04/2009,Paris,850 i coupé V12 5.0 (300 ch),Artcurial,5 500 €,OR,V,,,11509,
BMW,21/10/2007,Salzbourg,850 i coupé V12,Dorotheum,7 000 €,OR,V,,,11509,
BMW,23/04/2006,Paris,"850 i coupé V12, moteur 326 ch","Artcurial Briest, Le Fur, Poulai",10 500 €,OR+,V,,,11509,
,,,,,,,,,,11548,
BMW,10/04/2019,Buxton,840 Ci coupé V8 4.0 (286 ch) RHD,H and H,9 660 €,OR+,V,,,11548,
BMW,23/02/2019,Birmingham,840 Ci coupé V8 4.0 (286 ch) RHD,Silverstone Auctions,18 460 €,OR+,V,,,11548,
BMW,22/09/2018,Brooklands,840 Ci coupé RHD,Historics at Brooklands,11 520 €,OR+,V,,,11548,
BMW,19/05/2018,Brooklands,840 Ci coupé RHD,Historics at Brooklands,13 380 €,OR+,V,,,11548,
BMW,13/05/2017,Silverstone,840 Ci coupé RHD,Silverstone Auctions,24 200 €,OR+,V,,,11548,
BMW,26/11/2016,Brooklands,840 Ci coupé,Historics at Brooklands,7 176 €,OR+,V,,,11548,
BMW,31/10/2016,La Mézière,840 Ci coupé autom. toit ouvrant,Alcopa Auction,12 452 €,OR,V,,,11548,
BMW,16/02/2012,Buxton,840 Ci Sport coupé RHD autom.,H & H Classic Auctions,8 609 €,OR+,V,,,11548,
BMW,01/10/2010,Buxton,840 Ci coupé RHD,H & H Classic Auctions,3 040 €,OR,V,,,11548,
BMW,07/02/2006,Sandown Park,840 Ci coupé RHF autom.,Barons,9 300 €,OR+,V,,,11548,
,,,,,,,,,,12124,
BMW,14/10/2017,Toffen,750 i V12 (E 38) berline,Oldtimer Galerie Toffen,14 090 €,OR+,V,,,12124,
,,,,,,,,,,12128,
BMW,22/09/2018,Brooklands,Alpina B 12 5.7 (E 32) berline longue RHD,Historics at Brooklands,25 170 €,OR+,V,,,12128,
BMW,25/03/2018,Avignon,Alpina B 12 5.0 (E 32) berline,Leclère,19 200 €,OR,V,,,12128,
,,,,,,,,,,12010,
BMW,11/04/2019,Essen,750 i / 750 iL V12 (E 32) berline,RM Sotheby's,10 930 €,OR+,V,,,12010,
BMW,08/10/2017,Jouy-sur-Morin,750 iAL V12 (E 32) berline,Crait-Muller,6 200 €,OR+,V,,,12010,
,,,,,,,,,,9068,
BMW,13/10/2018,Sains-lès-Fressins,735 iL (E 32) berline,Jauffrey Burgeat,460 €,SEP,V,,,9068,
BMW,24/03/2018,Fontainebleau,745 i (E 23) berline autom. toit ouvrant,Osenat,7 800 €,OR,V,,,9068,
BMW,09/10/2016,Château sur Epte,"745 i (E 23) berline, moteur 735",Artcurial Motorcars,3 040 €,OR/TR,V,,,9068,
BMW,07/10/2012,Cerizay,750 i L berline V12 toit ouvrant,Jack-Philippe Ruellan / D. Pagneux,2 602 €,OR,V,,,9068,
BMW,12/08/2012,Nysted,728 i berline,RM Auctions,1 201 €,OR,V,,,9068,
BMW,22/07/2012,Uzerche,728 i (E 23) berline,Me Arnaud-Lacroze,403 €,SEP,V,,,9068,
,,,,,,,,,,12343,
BMW,14/10/2017,Toffen,745 i turbo (E 23) berline,Oldtimer Galerie Toffen,15 060 €,OR+,V,,,12343,
,,,,,,,,,,12009,
BMW,26/05/2019,Les Essarts,728 i (E 23) berline autom.,HdV de la Seine (Me Chéroyan) / M. Séné,240 €,EP/INC,V,,,12009,
BMW,13/10/2018,Sains-lès-Fressins,728 i (E 23) berline,Jauffrey Burgeat,580 €,SEP,V,,,12009,
BMW,13/10/2018,Sains-lès-Fressins,730 i (E 32) berline,Jauffrey Burgeat,350 €,SEP,V,,,12009,
BMW,06/02/2017,La Mézière,728 i berline,Alcopa Auction Rennes,4 980 €,OR+,V,,,12009,
BMW,16/10/2016,L'Aigle,728 i berline 5 vitesses,Orne Enchères / M. Pagneux,720 €,OR-,V,,,12009,
,,,,,,,,,,10980,
BMW,06/02/2019,Paris,Alpina B 7 turbo coupé (300 ch),RM Sotheby's,97 750 €,OR+,V,,,10980,
BMW,01/10/2011,Munich,Alpina B 7 S turbo coupé (330 ch),Bonhams,40 000 €,OR+,V,,,10980,
,,,,,,,,,,9066,
BMW,30/03/2019,Toffen,635 CSi coupé (218 ch),Oldtimer Galerie,12 530 €,OR,V,,,9066,
BMW,08/02/2019,Paris,635 CSi coupé Gr A,Artcurial,220 520 €,OR+,V,,,9066,
BMW,27/10/2018,Padoue,635 CSi coupé,Bonhams,17 250 €,OR+,V,,,9066,
BMW,05/10/2018,Knokke le Zoute,635 CSi coupé toit ouvrant LHD,Bonhams,69 000 €,OR+,V,,,9066,
BMW,21/07/2018,Silverstone,635 CSi coupé RHD,Silverstone Auctions,17 010 €,OR,V,,,9066,
BMW,19/05/2018,Brooklands,635 CSi coupé RHD,Historics at Brooklands,27 360 €,OR+,V,,,9066,
BMW,12/05/2018,Monaco,635 CSi coupé Gr. A ex-Frank Sytner,RM Sotheby's,297 500 €,REST/TR,V,,,9066,
BMW,19/01/2018,Scottsdale,635 CSi coupé,Gooding & Co,62 990 €,REST+,V,,,9066,
BMW,11/11/2017,Lyon,635 CSi coupé (218 ch),Aguttes,13 850 €,OR,V,,,9066,
BMW,24/09/2017,Montlhéry,635 CSi coupé (218 ch),Aguttes,36 850 €,OR+,V,,,9066,
BMW,11/09/2017,La Mézière,635 CSi coupé (218 ch),Alcopa Auction,13 270 €,REST,V,,,9066,
BMW,08/05/2017,La Mézière,635 CSi coupé toit ouvrant,Alcopa Auction Rennes,9 610 €,OR,V,,,9066,
BMW,08/05/2017,La Mézière,"635 CSi coupé, boîte Sport, jantes BBS",Alcopa Auction Rennes,22 290 €,OR+,V,,,9066,
BMW,29/04/2017,Toffen,635 CSi coupé,Oldtimer Galerie Toffen,6 120 €,OR,V,,,9066,
BMW,25/03/2017,Mexico,635 CSi coupé ex-USA,Stanislas Machoïr,10 330 €,OR+,V,,,9066,
BMW,25/11/2016,Milan,635 CSi coupé ETCC Gr. A,RM Sotheby's,162 400 €,OR/TR,V,,,9066,
,,,,,,,,,,9065,
BMW,15/06/2019,Fontainebleau,633 CSi coupé,Jean-Pierre Osenat,16 560 €,OR+,V,,,9065,
BMW,01/04/2018,Le Mans,633 CSi coupé,Marie Line Balsan,1 700 €,OR-,V,,,9065,
BMW,07/02/2018,Paris,633 CSi coupé ex-Abba,RM Sotheby's,34 500 €,OR+,V,,,9065,
BMW,15/10/2017,Moulineaux,633 CSi coupé,"HDV de la Seine, Guillaume Cheroyan",20 260 €,OR+,V,,,9065,
BMW,08/10/2017,Jouy-sur-Morin,635 CSi coupé pack carrosserie usine,Crait-Muller,23 720 €,OR+,V,,,9065,
