auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,auction_url,model,quote_id,year
ALFA ROMEO,10/12/2015,Londres,SZ berlinette Zagato (LHD),Bonhams,39 800 €,OR+,V,,,8337,
ALFA ROMEO,07/09/2015,Londres,SZ berlinette Zagato,RM Sotheby's,91 862 €,OR+,V,,,8337,
ALFA ROMEO,20/10/2013,Paris,SZ berlinette Zagato,Artcurial Motorcars,45 726 €,OR+,V,,,8337,
ALFA ROMEO,28/04/2013,Montastruc,SZ berlinette Zagato,Stanislas Machoïr,30 000 €,OR,V,,,8337,
ALFA ROMEO,01/12/2012,Toffen,"RZ roadster Zagato, 2 000 km d'origine",Oldtimer Galerie,44 594 €,EX,V,,,8337,
ALFA ROMEO,03/12/2012,Weybridge,SZ (ES 30) berlinette Zagato,Bonhams,29 768 €,OR+,V,,,8337,
ALFA ROMEO,26/10/2011,London,SZ berlinette Zagato (ES 30),RM Auction,21 090 €,REST,V,,,8337,
ALFA ROMEO,01/07/2011,Goodwood,SZ berlinette Zagato (ES 30),Bonhams,38 280 €,OR+,V,,,8337,
ALFA ROMEO,11/09/2010,Reims-Gueux,SZ berlinette Zagato (ES 30),Bonhams,24 000 €,OR+,V,,,8337,
ALFA ROMEO,22/05/2010,Fréjus,"SZ berlinette Zagato, imm. anglaise",Besch Cannes Auction / M. Cornu,27 000 €,OR+,V,,,8337,
ALFA ROMEO,02/04/2006,Fontainebleau,SZ berlinette Zagato (non immatriculée),Jean-Pierre Osenat,27 600 €,EX,V,,,8337,
ALFA ROMEO,12/02/2006,Paris,SZ berlinette Zagato,"Artcurial Briest, Le Fur, Poulai",18 500 €,OR+,V,,,8337,
,,,,,,,,,,12121,
ALFA ROMEO,07/06/2017,Fléville devant Nancy,166 2.0 Twin Spark Distinctive,Alcopa Auction Nancy,670 €,OR,V,,,12121,
,,,,,,,,,,11278,
ALFA ROMEO,08/02/2014,Paris,164 Super 3.0 24 V Q 4 berline,Artcurial Motorcars,23 840 €,OR+,V,,,11278,
,,,,,,,,,,11947,
ALFA ROMEO,08/02/2014,Paris,155 Q 4 2.0 turbo berline,Artcurial Motorcars,9 536 €,OR+,V,,,11947,
,,,,,,,,,,9020,
ALFA ROMEO,25/11/2016,Milan,Alfa 75 3.0 V6 berline Alfa Corse,RM Sotheby's,56 000 €,OR+,V,,,9020,
ALFA ROMEO,16/09/2006,Toffen,Alfa 75 3.0 V6 America berline,Oldtimer Galerie Toffen,2 800 €,OR+,V,,,9020,
,,,,,,,,,,9022,
ALFA ROMEO,25/11/2016,Milan,Alfa 75 1.8 Turbo Evoluzione Gr. A,RM Sotheby's,112 000 €,OR,V,,,9022,
ALFA ROMEO,25/11/2016,Milan,Alfa 75 Turbo Evoluzione IMSA ex-usine,RM Sotheby's,336 000 €,EX,V,,,9022,
ALFA ROMEO,08/02/2014,Paris,Alfa 75 1.8 Turbo Evoluzione berline,Artcurial Motorcars,28 608 €,OR+,V,,,9022,
,,,,,,,,,,9021,
ALFA ROMEO,14/04/2018,Lyon,75 1.8 Turbo berline,Aguttes,10 990 €,OR/TR,V,,,9021,
,,,,,,,,,,9019,
