auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,auction_url,model,quote_id,year
RENAULT,10/11/2018,Lyon,Clio Williams Phase 2,Aguttes,19 120 €,OR+,V,,,11543,
RENAULT,30/09/2018,Linas,Clio Williams Phase 2,Aguttes,20 600 €,OR+,V,,,11543,
RENAULT,11/11/2017,Lyon,Clio Williams Phase 2 (150 ch),Aguttes,15 560 €,OR+,V,,,11543,
RENAULT,10/06/2017,Lyon,Clio Williams Phase 2,Claude Aguttes,18 000 €,OR+,V,,,11543,
RENAULT,18/03/2017,Lyon,Clio Williams Phase 2,Claude Aguttes,18 120 €,OR+,V,,,11543,
RENAULT,30/10/2016,Paris,Clio Williams Phase 2,Artcurial Motorcars,27 416 €,OR+,V,,,11543,
,,,,,,,,,,11830,
RENAULT,14/06/2019,Le Mans,Clio Williams (série numérotée),Marie Line Balsan / Dominique Pagneux,22 420 €,OR+,V,,,11830,
RENAULT,09/02/2018,Paris,"Clio Williams n°001, ex-Bernard Dudot",Artcurial,41 720 €,OR+,V,,,11830,
RENAULT,08/05/2017,La Mézière,Clio Williams (numérotée),Alcopa Auction Rennes,18 810 €,OR,V,,,11830,
RENAULT,10/02/2017,Paris,Clio Williams Phase 1,Artcurial Motorcars,26 220 €,OR+,V,,,11830,
RENAULT,05/11/2016,Lyon,Clio Williams,Claude Aguttes,14 400 €,OR+,V,,,11830,
RENAULT,17/10/2015,Beauzelle,Clio 16 S,Arnauné & Prim,2 940 €,OR,V,,,11830,
,,,,,,,,,,11542,
RENAULT,21/10/2017,Fontainebleau,Clio 16 S (140 ch),Osenat,9 600 €,OR,V,,,11542,
RENAULT,08/05/2017,La Mézière,Clio 16 S 3 portes,Alcopa Auction Rennes,5 650 €,REST-,V,,,11542,
RENAULT,17/04/2017,Saint-James,Clio 16 S 3 portes,Toutain-Vente / M. Vaudouër,4 370 €,REST,V,,,11542,
RENAULT,17/10/2015,Nice,Clio V6 Sport RHD,Stanislas Machoïr,20 400 €,OR,V,,,11542,
RENAULT,09/10/2011,Montastruc la conseillère,Clio Trophy,FEE Machoir / D. Pouteau,19 000 €,OR,V,,,11542,
,,,,,,,,,,11422,
RENAULT,10/07/2016,Aire sur la Lys,Twingo 1.2,Métayer MVE,1 581 €,OR,V,,,11422,
RENAULT,27/10/2007,Fléville devant Nancy,Super 5 GTX 1.7 cabriolet EBS,Est Auction,9 300 €,OR+,V,,,11422,
,,,,,,,,,,12460,
RENAULT,07/04/2019,Le Mans,(Super) 5 Baccara 1.7 3 portes,Marie Line Balsan / Dominique Pagneux,1 530 €,OR-,V,,,12460,
,,,,,,,,,,11829,
RENAULT,18/05/2009,Monaco,(Super) 5 GT Turbo “Alain Oreille”,Bonhams,12 500 €,TR,V,,,11829,
,,,,,,,,,,9434,
RENAULT,10/04/2019,Buxton,(Super) 5 GT Turbo ,H and H,8 100 €,REST/TR,V,,,9434,
RENAULT,04/11/2018,Paris,(Super) 5 GT Turbo ,Artcurial Motorcars,14 900 €,OR+,V,,,9434,
RENAULT,25/03/2018,Avignon,(Super) 5 GT Turbo ,Leclère,9 000 €,REST,V,,,9434,
RENAULT,24/11/2017,Esvres-sur-Indre,(Super) 5 GT Turbo 115 ch,Alcopa,11 320 €,OR+,V,,,9434,
RENAULT,11/11/2017,Lyon,(Super) 5 GT Turbo ,Aguttes,12 700 €,OR+,V,,,9434,
RENAULT,15/10/2017,Moulineaux,Super 5 GT Turbo ,"HDV de la Seine, Guillaume Cheroyan",14 300 €,OR+,V,,,9434,
RENAULT,08/05/2017,La Mézière,R 5 GT Turbo ,Alcopa Auction Rennes,11 000 €,OR+,V,,,9434,
RENAULT,17/04/2017,Saint-James,(Super) 5 GTL 5 portes,Toutain-Vente / M. Vaudouër,770 €,OR,V,,,9434,
RENAULT,26/03/2017,Auvers sur Oise,R 5 GT Turbo ,William Le Calvez,13 920 €,REST,V,,,9434,
RENAULT,08/03/2017,Fléville devant Nancy,R 5 GT Turbo ,Alcopa Auction Nancy,13 150 €,OR+,V,,,9434,
RENAULT,19/10/2014,Aytré,R 5 GT Turbo,"SCP Miller-Franiatte, Coudert, Sicard / M. Saint-G",1 725 €,OR-,V,,,9434,
,,,,,,,,,,11536,
RENAULT,30/06/2019,Caen,(Super) 5 GT Turbo,Marie Line Balsan / Dominique Pagneux,8 280 €,REST,V,,,11536,
RENAULT,02/03/2019,Ascott,(Super) 5 GT Turbo RHD,Historics at Brooklands,9 530 €,REST,V,,,11536,
RENAULT,08/02/2019,Paris,(Super) 5 GT Turbo “Alain Oreille”,Artcurial,27 420 €,REST,V,,,11536,
RENAULT,31/01/2011,Sainte-Geneviève,(Super) 5 GT Turbo,Australe,2 100 €,OR,V,,,11536,
RENAULT,05/12/2009,NogeNt-le-Rotrou,"R 5 GT Turbo, jantes alu",SVV Ecklé / M. Pagneux,4 000 €,OR+,V,,,11536,
RENAULT,20/07/2008,Uzerche,(Super) 5 GT Turbo,Me Arnaud-Lacroze / M. Saint Gal,3 200 €,OR+,V,,,11536,
RENAULT,18/10/2006,Kempton Park,5 GT Turbo RHD,H & H Classic Auctions,4 500 €,OR+,V,,,11536,
RENAULT,07/07/2006,Goodwood,5 GT Turbo RHD préparée piste,Bonhams,5 250 €,TR,V,,,11536,
,,,,,,,,,,5913,
RENAULT,15/06/2019,Magny-Cours,R 5 Turbo 2,Métayer Auction,55 510 €,OR+,V,,,5913,
RENAULT,11/04/2019,Essen,R 5 Turbo 2,RM Sotheby's,69 000 €,OR+,V,,,5913,
RENAULT,29/03/2019,Fort Lauderdale,R 5 Turbo 2,RM Sotheby,61 190 €,OR+,V,,,5913,
RENAULT,05/10/2018,Knokke le Zoute,R 5 Turbo 2,Bonhams,103 500 €,OR+,V,,,5913,
RENAULT,28/09/2018,Southam,R 5 Turbo 2,Silverstone Auctions,97 140 €,REST,V,,,5913,
RENAULT,24/03/2018,Avignon,R 5 Turbo 2,Armengau,67 260 €,OR,V,,,5913,
RENAULT,24/03/2018,Fontainebleau,R 5 Turbo 2,Osenat,60 000 €,OR+,V,,,5913,
RENAULT,08/03/2018,Amelia Island,R 5 Turbo 2,Bonhams,99 180 €,OR+,V,,,5913,
RENAULT,19/01/2018,Scottsdale,R 5 Turbo 2,Gooding & Co,66 590 €,REST,V,,,5913,
RENAULT,24/09/2017,Montlhéry,R 5 Turbo 2,Aguttes,68 880 €,OR+,V,,,5913,
RENAULT,08/02/2017,Paris,R 5 Turbo 2,RM Sotheby's,91 520 €,OR+,V,,,5913,
RENAULT,19/01/2017,Scottsdale,R 5 Turbo 2,Bonhams,80 700 €,OR+,V,,,5913,
RENAULT,19/01/2017,Scottsdale,R 5 Turbo 2,Bonhams,93 120 €,OR+,V,,,5913,
RENAULT,05/11/2016,Lyon,R 5 Turbo 2,Claude Aguttes,61 800 €,OR+,V,,,5913,
