auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,auction_url,model,quote_id,year
MG,07/04/2017,Esvres sur Indre,"MGA 1600 roadster LHD, roues fil, freins disque",Alcopa Auction Tours,25 370 €,REST,V,,,4411,
MG,11/06/2016,Zürich,"MGA 1600 roadster, roues disque",Oldtimer Galerie Toffen,40 256 €,REST,V,,,4411,
MG,14/08/2015,Carmel,MGA 1600 roadster,Bonhams,68 930 €,OR+,V,,,4411,
MG,06/02/2015,Paris,"MGA 1600 roadster LHD, roues disque",Artcurial Motorcars,29 800 €,REST+,V,,,4411,
MG,09/11/2014,Lyon (Epoqu'auto),"MGA 1600 roadster LHD, roues fil, saute-vent",Jean-Pierre Osenat,25 030 €,REST,V,,,4411,
,,,,,,,,,,4410,
MG,05/11/2017,Paris,MGA Twin Cam coupé,Artcurial,35 760 €,REST,V,,,4410,
MG,03/12/2007,Londres,MGA Twin Cam coupé RHD overdrive,Bonhams,27 000 €,REST,V,,,4410,
,,,,,,,,,,4409,
MG,23/06/2019,Paris,"MGA Twin Cam roadster LHD, mot. 1600, roues fil",Claude Aguttes,29 800 €,REST/TR,V,,,4409,
MG,30/03/2019,Toffen,MGA Twin Cam roadster,Oldtimer Galerie,26 070 €,REST,V,,,4409,
MG,24/11/2018,Brooklands,MGA Twin Cam roadster RHD,Historics at Brooklands,37 550 €,REST,V,,,4409,
MG,21/10/2018,Paris,MGA Twin Cam roadster LHD,Leclère MDV,46 800 €,REST,V,,,4409,
MG,02/09/2018,Auburn,MGA Twin Cam roadster,RM Sotheby's,45 640 €,REST,V,,,4409,
MG,21/07/2018,Silverstone,MGA Twin Cam roadster RHD,Silverstone Auctions,44 090 €,REST,V,,,4409,
MG,11/05/2018,Auburn,MGA Twin Cam roadster,RM Sotheby's,29 010 €,REST,V,,,4409,
MG,12/05/2018,Monaco,MGA Twin Cam roadster hard-top ex-usine,RM Sotheby's,43 130 €,REST,V,,,4409,
MG,18/08/2017,Pebble Beach,MGA Twin Cam roadster,Gooding & Co,70 150 €,REST,V,,,4409,
MG,18/01/2017,Scottsdale,MGA Twin Cam roadster,Worldwide Auctioneers,46 540 €,REST,V,,,4409,
MG,20/01/2017,Scottsdale,MGA Twin Cam roadster,Gooding & Co.,54 320 €,REST,V,,,4409,
MG,20/04/2016,Duxford,MGA Twin Cam roadster LHD,H & H Classic Auctions,40 774 €,REST,V,,,4409,
MG,01/11/2015,Paris,MGA Twin Cam roadster LHD,Artcurial Motorcars,32 184 €,REST+,V,,,4409,
MG,15/08/2015,Pebble Beach,MGA Twin Cam roadster racing,Gooding & Co.,212 874 €,REST/TR,V,,,4409,
MG,15/03/2015,Fontainebleau,MGA Twin Cam roadster LHD,Jean-Pierre Osenat,48 000 €,REST+,V,,,4409,
MG,16/01/2015,Scottsdale,MGA Twin Cam roadster,Gooding & Co.,67 950 €,REST,V,,,4409,
,,,,,,,,,,4408,
MG,10/11/2018,Birmingham,MGA 1500 coupé RHD,Silverstone Auction,34 760 €,REST,V,,,4408,
MG,22/09/2018,Brooklands,MGA 1500 coupé,Historics at Brooklands,29 890 €,REST,V,,,4408,
MG,29/04/2017,Toffen,MGA 1500 coupé LHD,Oldtimer Galerie Toffen,30 590 €,OR+,V,,,4408,
MG,06/02/2017,La Mézière,"MGA 1500 coupé LHD, roues fil",Alcopa Auction Rennes,21 060 €,REST,V,,,4408,
MG,29/04/2013,Londres,"MGA 1500 coupé LHD, roues fil",Bonhams,14 970 €,REST,V,,,4408,
MG,22/10/2011,Brooklands,MGA 1500 coupé,Historics,11 000 €,REST,V,,,4408,
MG,30/04/2010,Monaco,MGA 1500 coupé,Coys,17 000 €,REST,V,,,4408,
MG,30/11/2009,Sainte-Geneviève,"MGA 1500 coupé LHD, roues disque",Australe,2 800 €,SEP,V,,,4408,
MG,22/06/2007,Goodwood,"MGA 1500 coupé RHD, roues disque",Bonhams,4 800 €,RAR,V,,,4408,
MG,30/04/2007,Londres,"MGA 1500 coupé RHD, roues disque",Bonhams,13 880 €,REST,V,,,4408,
,,,,,,,,,,4407,
MG,18/05/2019,Solterre,MGA 1500 roadster,Olivier Baron/Old Star Garage,30 060 €,REST,V,,,4407,
MG,23/03/2019,Fontainebleau,MGA 1500 roadster LHD ex-USA,Jean-Pierre Osenat,22 800 €,RAR,V,,,4407,
MG,02/03/2019,Ascott,MGA 1500 roadster (convertie en RHD),Historics at Brooklands,20 820 €,OR+,V,,,4407,
MG,24/11/2018,Brooklands,MGA 1500 roadster LHD,Historics at Brooklands,19 690 €,REST,V,,,4407,
MG,11/10/2018,Hershey,MGA 1500 roadster,RM Sotheby's,26 570 €,REST,V,,,4407,
MG,22/09/2018,Brooklands,MGA 1500 roadster LHD,Historics at Brooklands,26 150 €,REST,V,,,4407,
MG,06/04/2018,Fort Lauderdale,"MGA 1500 roadster, roues disque",RM Sotheby's,13 470 €,REST,V,,,4407,
MG,21/03/2018,Duxford,MGA 1500 roadster,H and H Classics,19 340 €,OR+,V,,,4407,
MG,24/03/2018,Fontainebleau,"MGA 1500 roadster LHD, roues disque",Osenat,25 200 €,REST,V,,,4407,
MG,24/03/2018,Fontainebleau,"MGA 1500 roadster LHD, roues disque",Osenat,28 800 €,REST,V,,,4407,
MG,08/03/2018,Amelia Island,MGA 1500 roadster,Bonhams,29 300 €,OR,V,,,4407,
MG,25/11/2017,Brooklands,MGA 1500 roadster RHD,Historics at Brooklands,29 020 €,REST,V,,,4407,
MG,02/09/2017,Beaulieu,MGA 1500 roadster,Bonhams,14 360 €,REST,V,,,4407,
MG,29/06/2017,Saint-Priest,"MGA 1500 roadster LHD, roues fil",Alcopa Auction Lyon,25 260 €,REST,V,,,4407,
MG,20/01/2017,Scottsdale,MGA 1500 roadster,Gooding & Co.,30 010 €,REST,V,,,4407,
MG,09/07/2016,Le Mans,"MGA roadster, moteur 1600, roues fil",Artcurial Motorcars,38 140 €,REST,V,,,4407,
,,,,,,,,,,4405,
MG,11/09/2017,La Mézière,Midget 1300 cabriolet,Alcopa Auction,5 650 €,REST,V,,,4405,
MG,07/09/2013,Beaulieu,Midget 1300 (Mark IV) cabriolet RHD,Bonhams,2 323 €,REST,V,,,4405,
MG,22/10/2011,Brooklands,Midget 1300 cabriolet,Historics,2 270 €,REST,V,,,4405,
MG,21/07/2010,Buxton,Midget 1300 cabriolet RHD,H & H Classic Auctions,3 030 €,REST,V,,,4405,
MG,09/06/2010,Buxton,Midget 1300 RHD préparée course,H & H Classic Auctions,3 360 €,TR,V,,,4405,
MG,21/04/2010,Buxton,Midget 1300 cabriolet RHD,H & H Classic Auctions,3 520 €,OR+,V,,,4405,
MG,01/05/2007,Sandown Park,Midget 1300 cabriolet RHD,Barons Auctions,7 350 €,REST+,V,,,4405,
MG,11/06/2006,Sandown Park,Midget 1300 cabriolet RHD,Barons,5 480 €,REST,V,,,4405,
MG,25/04/2006,Sandown Park,Midget 1300 cabriolet RHD,Barons,5 020 €,REST,V,,,4405,
MG,12/04/2006,Buxton,Midget 1300 cabriolet RHD,H & H Classic Auctions,2 850 €,OR,V,,,4405,
MG,02/04/2006,Fontainebleau,Midget 1300 cabriolet LHD,Jean-Pierre Osenat,5 500 €,REST-,V,,,4405,
,,,,,,,,,,4404,
MG,15/05/2019,Leominster,Midget Mark III cabriolet (1275) RHD,Brightwells,10 590 €,REST,V,,,4404,
MG,27/04/2019,Tupelo,Midget Mark III cabriolet LHD,Bonhams,500 €,SEP,V,,,4404,
MG,28/11/2018,Buxton,Midget Mark III cabriolet RHD,H and H,5 960 €,REST,V,,,4404,
MG,05/11/2017,Paris,Midget Mark III cabriolet (1275),Artcurial,13 110 €,REST,V,,,4404,
MG,31/05/2017,Ascot,Midget Mark III cabriolet hard-top,Historics at Brooklands,10 410 €,REST,V,,,4404,
MG,08/03/2017,Fléville devant Nancy,"Midget Mark III cabriolet USA, roues fil",Alcopa Auction Nancy,4 630 €,OR-,V,,,4404,
MG,26/11/2016,Brooklands,Midget Mark III cabriolet,Historics at Brooklands,14 238 €,REST,V,,,4404,
MG,28/11/2015,Brooklands,Midget 1500 coupé Ashley RHD,Historics at Brooklands,9 860 €,REST,V,,,4404,
MG,06/06/2015,Auvers sur Oise,"Midget Mark III cabriolet RHD, hard-top, roues fil",SVV Le Calvez & Associés,7 510 €,REST,V,,,4404,
MG,20/06/2010,Metz,"Midget Mark III cabriolet LHD, roues fil",SVV Bailly & Hertz,7 000 €,REST,V,,,4404,
MG,23/03/2010,Sandown Park,Midget Mark III cabriolet RHD,Barons,2 970 €,REST,V,,,4404,
MG,23/07/2008,Buxton,Midget Mark III cabriolet RHD,H & H,4 160 €,REST,V,,,4404,
MG,24/06/2007,Tours,"Midget Mark III cabriolet LHD, roues fil",SVV Chinon (M. Herbelin) / M. So,6 000 €,RAR,V,,,4404,
,,,,,,,,,,4403,
MG,23/03/2010,Sandown Park,Midget Mark II cabriolet RHD,Barons,2 640 €,REST,V,,,4403,
MG,23/07/2008,Buxton,Midget Mark II cabriolet RHD,H & H,7 410 €,REST+,V,,,4403,
MG,16/12/2007,Marseille,Midget Mark II cabriolet LHD (sans capote),Motion / Damien Leclère,10 000 €,OR+,V,,,4403,
MG,27/11/2007,Blackbushe,"Midget Mark II cabriolet RHD, moteur 1500, arceau",BCA Classic & Historic,3 600 €,REST-/TR,V,,,4403,
MG,23/10/2007,Sandown Park,Midget Mark III cabriolet RHD,Barons Auctions,7 800 €,OR+,V,,,4403,
MG,15/11/2006,Harrogate,Midget Mark II cabriolet RHD,Bonhams,2 850 €,REST-,V,,,4403,
,,,,,,,,,,4402,
MG,13/07/2018,La Teste de Buch,Midget 1100 Mark I roadster LHD,Osenat,12 000 €,REST,V,,,4402,
MG,02/12/2017,Pau,Midget (Mark I) roadster 1098 cm3,Carrère & Laborie,14 160 €,RAR,V,,,4402,
MG,26/03/2016,Vannes,Midget Mark II roadster,SVV Ruellan,9 672 €,OR-,V,,,4402,
MG,30/11/2006,Londres,"Midget ""Mark I"" roadster + hard-top RHD, roues fil",Coys Auctions,2 550 €,OR,V,,,4402,
MG,09/09/2006,Beaulieu,"Midget roadster RHD préparé course, moteur 1275",Bonhams,5 250 €,TR,V,,,4402,
,,,,,,,,,,4400,
MG,18/05/2019,Brooklands,TF 1500 roadster RHD,Historics at Brooklands,29 950 €,REST,V,,,4400,
MG,15/06/2019,Fontainebleau,"TF 1500 roadster LHD, roues disque",Jean-Pierre Osenat,25 200 €,REST,V,,,4400,
MG,29/03/2019,Fort Lauderdale,TF 1500 roadster,RM Sotheby,28 390 €,REST,V,,,4400,
MG,21/03/2018,Duxford,TF 1500 roadster (1ère RHD produite),H and H Classics,37 380 €,REST,V,,,4400,
MG,20/01/2018,Fontainebleau,TF 1500 roadster,Osenat,30 000 €,OR,V,,,4400,
MG,12/11/2017,Lyon,TF 1500 roadster (BV 5),Osenat,32 400 €,REST,V,,,4400,
MG,09/07/2016,Le Mans,TF 1500 roadster,Artcurial Motorcars,47 680 €,REST,V,,,4400,
MG,16/01/2015,Scottsdale,TF 1500 roadster,Gooding & Co.,76 560 €,REST,V,,,4400,
MG,06/09/2014,Beaulieu,TF 1500 roadster,Bonhams,29 450 €,REST,V,,,4400,
MG,06/02/2014,Paris,"TF 1500 roadster LHD, roues fil",Bonhams,51 750 €,REST+,V,,,4400,
MG,08/09/2012,Beaulieu,"TF 1250 roadster LHD, 9 000 miles d'origine",Bonhams,43 125 €,EX,V,,,4400,
MG,10/09/2011,Beaulieu,TF 1500 roadster LHD,Bonhams,25 580 €,REST,V,,,4400,
MG,11/03/2011,AmeliA IslAnd,TF 1500 roadster LHD,Gooding & Company,15 840 €,REST,V,,,4400,
MG,12/12/2010,Fontainebleau,"TF 1500 roadster RHD, roues fil",Jean-Pierre Osenat,26 000 €,REST,V,,,4400,
MG,20/03/2010,Sainte-Geneviève,"TF 1500 roadster LHD, roues fil",Australe,17 000 €,REST,V,,,4400,
MG,03/05/2009,Toffen,TF 1500 roadster,Oldtimer Galerie Toffen,27 200 €,REST,V,,,4400,
,,,,,,,,,,4399,
MG,15/05/2019,Leominster,TF 1250 roadster,Brightwells,14 750 €,OR,V,,,4399,
MG,20/03/2019,Duxford,TF 1250 roadster (convertie en RHD),H and H,24 030 €,REST,V,,,4399,
MG,06/12/2017,Londres,TF 1250 roadster,Bonhams,20 410 €,OR+,V,,,4399,
MG,02/10/2017,Philadelphie,TF 1250 roadster,Bonhams,17 790 €,REST,V,,,4399,
MG,04/02/2016,Paris,"TF 1250 roadster LHD, roues fil",Bonhams,23 000 €,REST,V,,,4399,
MG,28/11/2015,Toffen,TF 1500 roadster LHD,Oldtimer Galerie Toffen,30 792 €,REST,V,,,4399,
MG,16/03/2014,Fontainebleau,"TF 1250 roadster ex-USA, roues fil",Jean-Pierre Osenat,22 648 €,REST,V,,,4399,
MG,13/10/2013,Fontainebleau,"TF 1250 roadster LHD, roues fil",Jean-Pierre Osenat,28 593 €,REST+,V,,,4399,
MG,10/06/2013,Paris,"TF 1250 roadster LHD, roues fil",Artcurial Motorcars,35 498 €,REST+,V,,,4399,
MG,17/12/2012,Bruxelles,"TF 1250 roadster LHD, roues fil",Pierre Bergé & Associés,29 400 €,OR+,V,,,4399,
MG,14/11/2012,Harrogate,"TF 1250 roadster RHD, roues disque",Bonhams,20 745 €,REST,V,,,4399,
MG,15/09/2012,Goodwood,"TF 1250 roadster RHD, roues disque",Bonhams,24 172 €,REST,V,,,4399,
MG,08/09/2012,Beaulieu,"TF 1250 roadster LHD, roues fil",Bonhams,33 063 €,REST,V,,,4399,
MG,07/07/2012,Le Mans,"TF 1250 roadster LHD, roues fil",Artcurial,29 784 €,REST,V,,,4399,
MG,04/02/2011,Paris,"TF 1250 roadster LHD, roues fil",Artcurial Motorcars,22 000 €,REST+,V,,,4399,
MG,11/10/2010,Sainte-Geneviève,"TF roadster LHD ex-USA, moteur 1800",SVV Australe,14 000 €,REST-/TR,V,,,4399,
,,,,,,,,,,4398,
MG,02/03/2019,Ascott,TD Mark II roadster RHD,Historics at Brooklands,19 190 €,REST,V,,,4398,
MG,03/03/2011,Brooklands,"TD Mark II roadster RHD, roues fil",Historics,17 210 €,REST,V,,,4398,
MG,20/03/2010,Sainte-Geneviève,"TD roadster LHD, roues disque",Australe,15 000 €,OR,V,,,4398,
,,,,,,,,,,4397,
MG,13/07/2019,Brooklands,TD roadster LHD,Historics at Brooklands,10 090 €,REST-,V,,,4397,
MG,29/05/2019,Auburn,TD Mk II roadster,RM Sotheby's,24 600 €,REST,V,,,4397,
MG,02/06/2019,Greenwich,TD roadster,Bonhams,17 550 €,REST,V,,,4397,
MG,15/06/2019,Fontainebleau,"TD roadster RHD, roues disque",Jean-Pierre Osenat,19 800 €,OR+,V,,,4397,
MG,18/05/2019,Brooklands,TD roadster,Historics at Brooklands,17 710 €,REST,V,,,4397,
MG,15/05/2019,Leominster,TD roadster,Brightwells,17 650 €,REST,V,,,4397,
MG,27/04/2019,Tupelo,"TD roadster LHD, roues disque",Bonhams,1 800 €,SEP,V,,,4397,
MG,27/04/2019,Tupelo,"TD roadster LHD, roues disque",Bonhams,1 000 €,SEP/INC,V,,,4397,
MG,29/03/2019,Fort Lauderdale,TD roadster,RM Sotheby,29 370 €,REST,V,,,4397,
MG,29/03/2019,Fort Lauderdale,TD roadster,RM Sotheby,15 660 €,REST,V,,,4397,
MG,08/03/2019,Amelia Island,TD roadster RHD,RM Sotheby,12 970 €,REST,V,,,4397,
MG,18/01/2019,Scottsdale,TD roadster,Gooding Co.,16 750 €,REST,V,,,4397,
MG,20/10/2018,Toffen,TD roadster,Oldtimer Galerie,22 640 €,REST,V,,,4397,
MG,21/10/2018,Paris,"TD roadster LHD, roues fil",Leclère MDV,46 800 €,REST+,V,,,4397,
MG,20/10/2018,Fontainebleau,"TD roadster LHD, roues disque",Osenat,22 800 €,REST,V,,,4397,
MG,11/10/2018,Hershey,TD roadster,RM Sotheby's,20 880 €,REST,V,,,4397,
,,,,,,,,,,4396,
MG,30/03/2019,Toffen,TC roadster,Oldtimer Galerie,44 120 €,REST,V,,,4396,
MG,29/03/2019,Fort Lauderdale,TC roadster,RM Sotheby,27 410 €,REST,V,,,4396,
MG,20/03/2019,Duxford,TC roadster RHD,H and H,26 310 €,REST,V,,,4396,
MG,20/10/2018,Toffen,TC roadster,Oldtimer Galerie,20 890 €,OR+,V,,,4396,
MG,24/08/2018,Quail Lodge,TC roadster,Bonhams,96 290 €,OR+,V,,,4396,
MG,24/08/2018,Quail Lodge,TC roadster prép. course,Bonhams,38 510 €,REST/TR,V,,,4396,
MG,24/08/2018,Quail Lodge,TC roadster Kerrigan Special,Bonhams,44 290 €,REST/TR,V,,,4396,
MG,24/08/2018,Quail Lodge,TC roadster,Bonhams,26 960 €,REST,V,,,4396,
MG,07/07/2018,Brooklands,TC roadster,Historics at Brooklands,28 490 €,REST,V,,,4396,
MG,11/05/2018,Auburn,TC roadster,RM Sotheby's,26 240 €,REST,V,,,4396,
MG,06/10/2017,Hershey,TC roadster ex-Jim Hall,RM Sotheby's,18 290 €,OR+,V,,,4396,
MG,02/10/2017,Philadelphie,TC roadster,Bonhams,19 190 €,REST,V,,,4396,
MG,09/09/2017,Goodwood,TC roadster,Bonhams,31 500 €,REST,V,,,4396,
MG,13/05/2017,Silverstone,TC roadster,Silverstone Auctions,24 770 €,REST,V,,,4396,
MG,14/01/2017,Scottsdale,TC roadster,Barrett-Jackson,28 960 €,REST,V,,,4396,
MG,19/01/2017,Scottsdale,"TC roadster, à compresseur",Bonhams,56 900 €,REST+,V,,,4396,
,,,,,,,,,,7822,
MG,09/03/2013,Brooklands,Midget TB roadster,Historics at Brooklands,36 599 €,REST,V,,,7822,
MG,10/09/2011,Beaulieu,Midget TB roadster,Bonhams,22 670 €,REST,V,,,7822,
MG,08/06/2008,Greenwich,Midget TA cabriolet Tickford (TA 2926),Bonhams & Butterfields,29 750 €,REST+,V,,,7822,
MG,12/01/2008,Birmingham,Midget TB cabriolet Tickford (TB 0402),Coys Auctions,23 630 €,REST,V,,,7822,
,,,,,,,,,,4395,
MG,10/03/2017,Amelia Island,Midget TA cabriolet Tickford,RM Sotheby's,79 920 €,REST+,V,,,4395,
MG,07/10/2016,Hershey,MG TA cabriolet Tickford,RM Sotheby's,68 915 €,REST+,V,,,4395,
MG,29/04/2013,Londres,Midget TA cabriolet Tickford,Bonhams,20 414 €,REC,V,,,4395,
MG,16/02/2012,Buxton,Midget (Mark I) roadster RHD,H & H Classic Auctions,6 887 €,REST+,V,,,4395,
MG,12/03/2011,AmeliA IslAnd,Midget TA cabriolet Tickford,RM Auctions,73 800 €,REST+,V,,,4395,
,,,,,,,,,,4394,
MG,24/09/2017,Montlhéry,Midget TA roadster Q-type,Aguttes,71 050 €,REST,V,,,4394,
MG,12/03/2016,Brooklands,"Midget TA roadster, ex-police",Historics at Brooklands,33 029 €,REST,V,,,4394,
MG,06/09/2014,Beaulieu,Midget TA Spécial (moteur Ford latéral),Bonhams,3 740 €,SEP/TR,V,,,4394,
MG,06/09/2014,Beaulieu,Midget TA roadster,Bonhams,28 710 €,REST,V,,,4394,
MG,12/08/2012,Nysted,Midget TA roadster,RM Auctions,33 768 €,OR+,V,,,4394,
MG,02/04/2011,Glamis,Midget TA roadster,Strathmore Vintage Vehicle Club,16 990 €,RAR,V,,,4394,
MG,26/02/2011,Stoneleigh Park,Midget TA “Special”,H & H Classic Auctions,40 120 €,REST/TR,V,,,4394,
MG,17/09/2010,Goodwood,"Midget TA réplique type Q, compresseur",Bonhams,37 630 €,REST/TR,V,,,4394,
MG,02/06/2010,Brooklands,Midget TA “Special” roadster,Historics at Brooklands,30 550 €,TR,V,,,4394,
MG,26/07/2008,Gröbming,Midget TA roadster,Dorotheum Salzburg,25 500 €,REST,V,,,4394,
MG,27/10/2007,Padoue,Midget TA roadster,Coys (Europe),26 000 €,REST,V,,,4394,
MG,22/06/2007,Goodwood,Midget TA roadster (TA 0708),Bonhams,11 250 €,REST,V,,,4394,
MG,25/02/2006,Stoneleigh Park,Midget TA roadster (TA0993),Bonhams,12 600 €,REST,V,,,4394,
,,,,,,,,,,4393,
MG,10/03/2016,Amelia Island,Midget PA Airline coupé,Bonhams,119 030 €,REST,V,,,4393,
,,,,,,,,,,4391,
MG,15/05/2019,Leominster,Midget PA roadster,Brightwells,23 960 €,REST,V,,,4391,
MG,02/09/2017,Beaulieu,Midget PA roadster,Bonhams,28 510 €,REST,V,,,4391,
MG,24/06/2017,Santa Monica,Midget PA roadster,RM Sotheby's,25 550 €,REST,V,,,4391,
MG,19/01/2017,Scottsdale,Midget PA Tourer,Bonhams,31 040 €,REST,V,,,4391,
MG,07/09/2015,Londres,Midget PA Le Mans ex-Dancing Daughters,RM Sotheby's,206 690 €,REST,V,,,4391,
MG,25/02/2012,Coventry,Midget PA roadster à compresseur,Silverstone Auctions,43 070 €,TR/REST,V,,,4391,
MG,21/06/2009,Fontainebleau,Midget PA roadster,Jean-Pierre Osenat,26 000 €,REST+,V,,,4391,
MG,03/05/2009,Toffen,Midget PA roadster,Oldtimer Galerie Toffen,40 000 €,OR+,V,,,4391,
MG,19/11/2007,Harrogate,"Midget PA roadster, moteur Morris 1100",Bonhams,7 500 €,RET/TR,V,,,4391,
MG,25/07/2007,Kempton Park,PA racer monoplace Les Keeling,H & H Classic Auctions,43 500 €,TR,V,,,4391,
MG,30/04/2007,Londres,Midget PA roadster,Bonhams,16 130 €,RAR,V,,,4391,
,,,,,,,,,,7820,
MG,05/07/2019,Goodwood,Midget J 4 Midget roadster (750 à compresseur) compétition usine,Bonhams,285 580 €,REST,V,,,7820,
,,,,,,,,,,4390,
MG,20/03/2019,Duxford,Midget J 2 roadster (850 ACT),H and H,24 680 €,REST,V,,,4390,
MG,02/09/2017,Beaulieu,Midget J 2 roadster (850 ACT),Bonhams,31 220 €,REST,V,,,4390,
MG,13/05/2017,Silverstone,Midget J 2 roadster,Silverstone Auctions,35 200 €,REST,V,,,4390,
MG,06/06/2015,Brooklands,J 2 roadster,Historics at Brooklands,32 993 €,REST,V,,,4390,
MG,09/11/2013,Lyon (Brotteaux),Midget J 2 roadster,SVV Aguttes,54 000 €,REST,V,,,4390,
MG,14/11/2012,Harrogate,Midget J 2 roadster modifié J 4,Bonhams,55 796 €,REST/TR,V,,,4390,
MG,30/04/2010,Monaco,Midget J 2 roadster (850 ACT),Bonhams,44 000 €,REST,V,,,4390,
MG,18/09/2009,Goodwood,Midget J 2 roadster (J 3571),Bonhams,32 450 €,REST,V,,,4390,
MG,12/09/2009,Beaulieu,Midget J 2 roadster,Bonhams,19 250 €,REST,V,,,4390,
,,,,,,,,,,4389,
MG,10/05/2019,Chipping Norton,Midget J tourer 4 places (850 ACT) RHD,Silverstone Auctions,24 480 €,REST,V,,,4389,
MG,03/12/2018,Londres,Midget J 1 Special Sports,Bonhams,23 480 €,REST,V,,,4389,
,,,,,,,,,,4386,
MG,20/10/2018,Toffen,Midget M roadster (850 ACT),Oldtimer Galerie,26 990 €,REST,V,,,4386,
MG,09/11/2014,Lyon (Epoqu'auto),Midget M roadster pointe simili,Jean-Pierre Osenat,33 380 €,REST+,V,,,4386,
MG,10/09/2011,Beaulieu,Midget M roadster (850 ACT),Bonhams,17 440 €,REST,V,,,4386,
MG,05/06/2010,CadaujaC,Midget M roadster simili (CG coll.),SVV Briscadieu / M. Saint-Gal,23 000 €,REST+,V,,,4386,
MG,04/05/2008,Montastruc,Midget M roadster,F.E.E. Machoïr,21 000 €,REST,V,,,4386,
MG,08/09/2007,Beaulieu,Midget M “Double Twelve” roadster,Bonhams,17 250 €,REST,V,,,4386,
MG,01/03/2007,Cheltenham,Midget M roadster simili (1360),H & H Classic Auctions,19 380 €,REST,V,,,4386,
,,,,,,,,,,11980,
MG,29/04/2017,Toffen,ZT-T break,Oldtimer Galerie Toffen,3 310 €,OR+,V,,,11980,
,,,,,,,,,,9000,
MG,08/02/2018,Paris,Metro Turbo,Bonhams,9 200 €,OR+,V,,,9000,
MG,07/04/2017,Esvres sur Indre,"Metro 1.3 Turbo, préparée piste",Alcopa Auction Tours,3 270 €,TR,V,,,9000,
MG,25/02/2012,Coventry,Metro 6 R 4 Groupe B,Silverstone Auctions,54 516 €,TR,V,,,9000,
,,,,,,,,,,8999,
MG,28/05/2006,Gaydon,"Metro 1.3 RHD (dernière produite, 393 miles origin",Bonhams,4 500 €,EX,V,,,8999,
,,,,,,,,,,7818,
MG,22/09/2018,Brooklands,1300 Mark II coach,Historics at Brooklands,5 030 €,REST,V,,,7818,
MG,17/11/2010,Harrogate,"1300 Mark II coach RHD, toit Webasto",Bonhams,2 360 €,REST,V,,,7818,
MG,22/11/2006,Buxton,1300 Mark II coach RHD,H & H Classic Auctions,5 250 €,OR+,V,,,7818,
,,,,,,,,,,4384,
MG,13/10/2018,Sains-lès-Fressins,1100 berline,Jauffrey Burgeat,1 720 €,SEP,V,,,4384,
MG,27/11/2007,Blackbushe,1100 berline RHD (27 000 miles d'origine),BCA Classic & Historic,3 900 €,OR+,V,,,4384,
MG,19/11/2007,Harrogate,1100 berline RHD,Bonhams,4 200 €,REST+,V,,,4384,
MG,19/02/2007,Blackbushe,"1100 berline RHD, 27 000 miles d'origine",BCA Classic & Historic,4 810 €,OR+,V,,,4384,
,,,,,,,,,,4383,
MG,25/11/2016,Milan,Magnette Mark III berline LHD,RM Sotheby's,8 960 €,OR+,V,,,4383,
,,,,,,,,,,7814,
MG,01/09/2018,Beaulieu,Magnette ZB berline,Bonhams,12 830 €,REST,V,,,7814,
MG,08/03/2014,Brooklands,Magnette ZB berline Varitone RHD,Historics at Brooklands,17 350 €,REST,V,,,7814,
MG,20/04/2009,Londres,Magnette ZB Varitone berline RHD,Bonhams,10 450 €,REST,V,,,7814,
MG,08/03/2009,OxfOrd,Magnette ZB berline RHD,Bonhams,10 450 €,REST+,V,,,7814,
MG,03/12/2007,Londres,Magnette ZB berline LHD ex-Belgique,Bonhams,4 800 €,OR,V,,,7814,
,,,,,,,,,,4382,
MG,18/03/2018,Goodwood,"Magnette ZA, prép. circuit",Bonhams,22 320 €,REST/TR,V,,,4382,
MG,08/03/2009,OxfOrd,Magnette ZA berline RHD,Bonhams,6 380 €,REST,V,,,4382,
MG,29/04/2006,Toffen,Magnette ZA berline LHD,Oldtimer Galerie Toffen,7 800 €,OR+,V,,,4382,
,,,,,,,,,,4381,
MG,02/06/2019,Greenwich,YT 1 1/4 Litre tourer,Bonhams,20 560 €,REST,V,,,4381,
MG,26/04/2008,Toffen,"YT 1 1/4 Litre tourer LHD, roues fil",Oldtimer Galerie Toffen,55 900 €,REST+,V,,,4381,
,,,,,,,,,,4380,
MG,22/10/2010,Sparkford,YA 1 1/4 Litre limousine RHD,H & H Classic Auctions,11 260 €,REST+,V,,,4380,
MG,08/05/2010,Toffen,YA 1 1/4 Litre limousine,Oldtimer Galerie,10 520 €,OR,V,,,4380,
MG,27/02/2008,Cheltenham,YA 1 1/4 Litre limousine RHD,H & H Classic Auctions,9 110 €,REST,V,,,4380,
MG,08/09/2007,Beaulieu,YA 1 1/4 Litre limousine RHD,Bonhams,6 750 €,REST,V,,,4380,
MG,22/11/2006,Buxton,YA 1 1/4 Litre limousine RHD toit ouvrant,H & H Classic Auctions,3 000 €,OR,V,,,4380,
MG,22/11/2006,Buxton,YA 1 1/4 Litre limousine RHD toit ouvrant,H & H Classic Auctions,9 300 €,REST+,V,,,4380,
MG,05/10/2006,Brooklands,YA 1 1/4 Litre limousine RHD,BCA Classic & Historic,6 600 €,REST,V,,,4380,
,,,,,,,,,,4376,
