auction_url,quote_id,quote_max_price,quote_model,quote_year
cote.encheres.php?idCote=9554,9554,48 000 €,911 SC 3.0 (204 ch) Targa,1981
cote.encheres.php?idCote=8032,8032,60 000 €,911 SC 3.0 cabriolet,1982
cote.encheres.php?idCote=8037,8037,53 000 €,911 Carrera 3.2 coupé,1984
cote.encheres.php?idCote=8038,8038,53 000 €,911 Carrera 3.2 Targa,1984
cote.encheres.php?idCote=8039,8039,60 000 €,911 Carrera 3.2 cabriolet,1984
cote.encheres.php?idCote=9556,9556,65 000 €,911 Carrera 3.2 coupé (boîte G 50),1987
cote.encheres.php?idCote=9557,9557,65 000 €,911 Carrera 3.2 Targa (boîte G 50),1987
cote.encheres.php?idCote=9558,9558,68 000 €,911 Carrera 3.2 cabriolet (boîte G 50),1987
cote.encheres.php?idCote=11295,11295,200 000 €,911 Carrera 3.2 Speedster (étroit),1988
cote.encheres.php?idCote=8040,8040,220 000 €,911 Carrera 3.2 Speedster Turbo-look,1988
cote.encheres.php?idCote=5739,5739,210 000 €,911 turbo 3.0 (930) coupé,1975
cote.encheres.php?idCote=5740,5740,130 000 €,911 turbo 3.3 (930) coupé,1978
cote.encheres.php?idCote=9559,9559,115 000 €,911 turbo 3.3 (930) coupé,1983
,,"(None,)","(None,)","(None,)"
cote.encheres.php?idCote=9292,9292,180 000 €,911 turbo 3.3 (930) cabriolet,1987
cote.encheres.php?idCote=11713,11713,220 000 €,911 turbo 3.3 (930) Targa,1987
cote.encheres.php?idCote=11458,11458,170 000 €,911 turbo 3.3 (930) coupé 5 vitesses,1989
cote.encheres.php?idCote=9560,9560,50 000 €,911 (964) Carrera 2 coupé,1990
cote.encheres.php?idCote=9562,9562,50 000 €,911 (964) Carrera 4 coupé,1989
cote.encheres.php?idCote=11876,11876,160 000 €,911 (964) Carrera 4 Jubilé coupé,1993
cote.encheres.php?idCote=11997,11997,240 000 €,911 (964) Carrera RS 3.6 coupé,1992
cote.encheres.php?idCote=9561,9561,65 000 €,911 (964) Carrera 2 cabriolet,1990
,,130 000 €,911 (964) Carrera 2 cabriolet Turbo-look,1992
cote.encheres.php?idCote=12076,12076,75 000 €,911 (964) Carrera 4 Targa,1990
cote.encheres.php?idCote=11828,11828,65 000 €,911 (964) Carrera 4 cabriolet,1990
cote.encheres.php?idCote=11832,11832,180 000 €,911 (964) Carrera 2 Speedster,1993
cote.encheres.php?idCote=11875,11875,130 000 €,911 (930-964) turbo 3.3 coupé,1991
cote.encheres.php?idCote=12075,12075,320 000 €,911 (930-964) turbo S 3.3 coupé,1992
cote.encheres.php?idCote=11877,11877,240 000 €,911 (930-964) turbo 3.6 coupé,1993
cote.encheres.php?idCote=5741,5741,1 200 000 €,959 Komfort coupé,1986
,,"(None,)","(None,)","(None,)"
cote.encheres.php?idCote=12077,12077,70 000 €,911 (993) Carrera 2 coupé 272 ch,1994
cote.encheres.php?idCote=12078,12078,75 000 €,911 (993) Carrera 2 cabriolet 272 ch,1995
cote.encheres.php?idCote=12079,12079,72 000 €,911 (993) Carrera 4 coupé 272 ch,1995
cote.encheres.php?idCote=12080,12080,73 000 €,911 (993) Carrera 2 coupé 285 ch,1996
cote.encheres.php?idCote=12081,12081,90 000 €,911 (993) Carrera 2 cabriolet 285 ch,1996
cote.encheres.php?idCote=12082,12082,74 000 €,911 (993) Carrera 4 coupé 285 ch,1996
cote.encheres.php?idCote=12083,12083,92 000 €,911 (993) Carrera 4 cabriolet 285 ch,1996
cote.encheres.php?idCote=12084,12084,340 000 €,911 (993) Carrera RS coupé,1995
cote.encheres.php?idCote=12085,12085,150 000 €,911 (993) turbo coupé,1996
cote.encheres.php?idCote=12086,12086,85 000 €,911 (993) Targa,1996
cote.encheres.php?idCote=12087,12087,90 000 €,911 (993) Carrera 4 S coupé,1996
cote.encheres.php?idCote=12088,12088,1 300 000 €,911 (993) GT 2 coupé,1996
cote.encheres.php?idCote=12089,12089,120 000 €,911 (993) Carrera S coupé,1996
cote.encheres.php?idCote=12090,12090,350 000 €,911 (993) turbo S coupé,1998
cote.encheres.php?idCote=12236,12236,27 000 €,911 (996) Carrera 2 coupé,1998
cote.encheres.php?idCote=12237,12237,28 000 €,911 (996) Carrera 4 coupé,1998
,,"(None,)","(None,)","(None,)"
cote.encheres.php?idCote=12241,12241,29 000 €,911 (996) Carrera 2 cabriolet,1998
cote.encheres.php?idCote=12242,12242,30 000 €,911 (996) Carrera 4 cabriolet,1998
cote.encheres.php?idCote=12245,12245,59 000 €,911 (996) Turbo coupé,2000
cote.encheres.php?idCote=12506,12506,68 000 €,911 (996) Turbo cabriolet,2004
,,95 000 €,911 (996) Turbo S coupé,2005
cote.encheres.php?idCote=12508,12508,105 000 €,911 (996) Turbo S cabriolet,2005
cote.encheres.php?idCote=12246,12246,130 000 €,911 (996) GT 2 coupé 462 ch,2001
,,275 000 €,911 (996) GT 2 coupé 483 ch,2004
cote.encheres.php?idCote=12247,12247,80 000 €,911 (996) GT 3 coupé 360 ch,2000
cote.encheres.php?idCote=12501,12501,90 000 €,911 (996) GT 3 coupé 381 ch,2003
cote.encheres.php?idCote=12248,12248,185 000 €,911 (996) GT 3 RS coupé,2004
cote.encheres.php?idCote=12238,12238,30 000 €,911 (996) Carrera 2 coupé 3.6,2002
cote.encheres.php?idCote=12239,12239,32 000 €,911 (996) Carrera 4 coupé 3.6,2002
cote.encheres.php?idCote=12243,12243,33 000 €,911 (996) Carrera 2 cabriolet 3.6,2002
cote.encheres.php?idCote=12244,12244,35 000 €,911 (996) Carrera 4 cabriolet 3.6,2002
cote.encheres.php?idCote=12240,12240,37 000 €,911 (996) Targa 3.6,2002
,,"(None,)","(None,)","(None,)"
,,55 000 €,911 (996) coupé série anniversaire,2004
,,42 000 €,911 (996) Carrera 4 S coupé,2002
cote.encheres.php?idCote=12504,12504,48 000 €,911 (996) Carrera 4 S cabriolet,2004
cote.encheres.php?idCote=12249,12249,750 000 €,Carrera GT Spyder,2003
cote.encheres.php?idCote=12091,12091,10 000 €,Boxster 2.5 roadster,1997
cote.encheres.php?idCote=12092,12092,14 000 €,Boxster 2.7 roadster,2000
cote.encheres.php?idCote=12093,12093,17 000 €,Boxster S roadster,2000
cote.encheres.php?idCote=12502,12502,27 000 €,Boxster S série 550,2004
cote.encheres.php?idCote=12509,12509,21 000 €,Boxster (987) 2.7 roadster,2005
cote.encheres.php?idCote=12510,12510,23 000 €,Boxster S (987) 3.2 roadster,2005
cote.encheres.php?idCote=5742,5742,6 000 €,924 coupé 4 vitesses,1976
cote.encheres.php?idCote=5743,5743,7 000 €,924 coupé 5 vitesses,1978
cote.encheres.php?idCote=9293,9293,8 350 €,"924 S coupé 2,5 l (150 ch)",1987
cote.encheres.php?idCote=5744,5744,8 350 €,"924 S coupé 2,5 l (160 ch)",1988
cote.encheres.php?idCote=9294,9294,13 500 €,924 turbo coupé (170 ch),1979
cote.encheres.php?idCote=5745,5745,13 500 €,924 turbo coupé (177 ch),1981
,,"(None,)","(None,)","(None,)"
cote.encheres.php?idCote=5746,5746,88 000 €,924 Carrera GT coupé,1981
cote.encheres.php?idCote=8033,8033,10 500 €,"944 coupé 2,5 l (163 ch)",1982
cote.encheres.php?idCote=9295,9295,11 500 €,"944 coupé 2,5 l (163 ch)",1985
cote.encheres.php?idCote=8618,8618,12 500 €,"944 coupé 2,7 l (165 ch)",1988
cote.encheres.php?idCote=8034,8034,17 500 €,"944 S coupé 2,5 l 16 V (190 ch)",1987
cote.encheres.php?idCote=9298,9298,19 500 €,944 S 2 coupé 3.0 l (211 ch),1989
cote.encheres.php?idCote=8035,8035,24 000 €,"944 turbo coupé 2,5 l (220 ch)",1985
cote.encheres.php?idCote=9296,9296,34 000 €,944 turbo coupé (250 ch),1988
