auction_url,quote_id,quote_max_price,quote_model,quote_year
cote.encheres.php?idCote=8060,8060,12 500 €,Primaquatre (KZ 6 / KZ 8) faux-cabriolet,1931
cote.encheres.php?idCote=8059,8059,7 500 €,Primaquatre (KZ) berline,1932
cote.encheres.php?idCote=5820,5820,7 600 €,Primaquatre (KZ 10) limousine,1933
,,9 000 €,Primaquatre (KZ) coach,1933
,,"(None,)","(None,)","(None,)"
cote.encheres.php?idCote=5822,5822,7 000 €,Primaquatre (KZ) berline aérodynamique,1934
,,19 000 €,Primaquatre (KZ) cabriolet,1934
cote.encheres.php?idCote=5824,5824,7 000 €,Primaquatre 85 (ACL) berline 14 CV,1936
cote.encheres.php?idCote=5825,5825,8 000 €,Primaquatre 85 (ACL) berline avec malle,1937
,,12 000 €,Primaquatre 85 (ACL) coupé,1936
,,25 000 €,Primaquatre 85 (ACL) coach décapotable,1935
cote.encheres.php?idCote=5828,5828,27 500 €,Primaquatre 85 (ACL) cabriolet-spider,1935
,,23 000 €,Primaquatre 85 (ACL) coach décap. Tous-temps,1937
cote.encheres.php?idCote=5829,5829,7 000 €,Primaquatre (BDF) berline avec malle,1938
,,24 000 €,Primaquatre (BDF) coach décapotable,1938
,,26 000 €,Primaquatre (BDF) cabriolet-spider,1938
,,9 000 €,Primaquatre Sport (BDS / BFP) berline,1939
,,19 500 €,Primaquatre Sport (BDS) coupé,1939
,,28 500 €,Primaquatre Sport (BDS) cabriolet 5 places,1939
,,29 500 €,Primaquatre Sport (BDS) cabriolet-spider,1939
,,6 500 €,KZ-B / KZ-C fourgonnette 750 kg 11 CV,1933
,,"(None,)","(None,)","(None,)"
cote.encheres.php?idCote=9405,9405,6 500 €,AGS fourgonnette (marchande),1938
,,7 000 €,AFP camionnette 1 000 kg,1939
cote.encheres.php?idCote=11465,11465,8 000 €,AHN / AHS camion (cabine avancée),1941
cote.encheres.php?idCote=5837,5837,11 000 €,Vivaquatre (KZ 7 / KZ 9) berline,1931
cote.encheres.php?idCote=5838,5838,9 500 €,Vivaquatre (KZ 7 / KZ 9 / KZ13) limousine 7 pl.,1932
