auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,model,quote_id,year
PORSCHE,18/08/2013,Pebble Beach,356 A 1500 GS Carrera Speedster,Gooding & Co.,1 113 750 €,REST+,V,,5700,
,,,,,,,,,5685&index=2,
PORSCHE,24/08/2018,Quail Lodge,356 A 1500 GS Carrera coupé custom Dean Jeffries,Bonhams,375 470 €,REST/TR,V,,5685&index=2,
PORSCHE,07/09/2015,Londres,356 A 1500 GS Carrera coupé Reutter,RM Sotheby's,413 381 €,REST,V,,5685&index=2,
PORSCHE,10/05/2014,Monaco,356 A Carrera 1500 GS/GT coupé Reuter,RM Auctions,420 000 €,REST,V,,5685&index=2,
PORSCHE,10/05/2014,Monaco,356 A Carrera 1500 GS/GT Speedster Reuter,RM Auctions,840 000 €,REST,V,,5685&index=2,
PORSCHE,18/08/2013,Pebble Beach,356 A 1500 GS Carrera Speedster,Gooding & Co.,1 113 750 €,REST+,V,,5685&index=2,
,,,,,,,,,5704,
PORSCHE,10/03/2017,Amelia Island,356 C 2000 GS Carrera 2 coupé,Gooding & Co.,462 400 €,REST,V,,5704,
PORSCHE,22/06/2015,Paris,356 C 2000 GS Carrera 2 coupé,Artcurial Motorcars,596 000 €,REST+,V,,5704,
PORSCHE,09/07/2010,Le Mans,356 C 2000 GS Carrera 2 coupé,Artcurial Motocars,160 000 €,REST+/TR,V,,5704,
,,,,,,,,,5699,
PORSCHE,18/01/2019,Scottsdale,356 SC cabriolet 1600 + hard-top,Gooding Co.,172 400 €,REST,V,,5699,
PORSCHE,24/08/2018,Pebble Beach,356 SC cabriolet,Gooding & Co,141 850 €,OR+,V,,5699,
PORSCHE,07/07/2018,Le Mans,356 SC cabriolet,Artcurial,149 000 €,REST,V,,5699,
PORSCHE,08/02/2018,Paris,356 SC cabriolet,Bonhams,132 250 €,REST,V,,5699,
PORSCHE,22/10/2017,Paris,356 1600 SC cabriolet,Leclère,135 000 €,OR,V,,5699,
PORSCHE,20/01/2017,Scottsdale,356 SC cabriolet,Gooding & Co.,181 070 €,REST,V,,5699,
PORSCHE,24/06/2016,Goodwood,356 SC cabriolet ex-USA,Bonhams,105 870 €,REST,V,,5699,
PORSCHE,28/01/2016,Scottsdale,356 SC cabriolet,Bonhams,201 460 €,REST,V,,5699,
PORSCHE,23/01/2016,Scottsdale,356 SC cabriolet,Barrett-Jackson,96 140 €,REST,V,,5699,
PORSCHE,10/12/2015,New York,"356 Cabriolet décoré, ex-Janis Joplin",RM Sotheby's,1 608 600 €,EX,V,,5699,
PORSCHE,28/11/2009,Toffen,356 SC cabriolet LHD,Oldtimer Galerie Toffen,60 450 €,REST,V,,5699,
PORSCHE,16/08/2007,Monterey,356 SC cabriolet LHD (161471),Christie's,120 000 €,OR+,V,,5699,
PORSCHE,30/06/2007,Salzburg,356 SC cabriolet + hard-top,Dorotheum,65 000 €,REST,V,,5699,
PORSCHE,03/06/2007,Greenwich,356 SC cabriolet + hard-top LHD (159408),Christie's,38 250 €,OR-,V,,5699,
PORSCHE,19/02/2007,Paris,356 SC cabriolet LHD (161070),"Artcurial Briest, Le Fur, Poulai",73 000 €,OR+,V,,5699,
PORSCHE,13/01/2007,Maastricht,356 SC cabriolet LHD (161098),Coys Europe,66 000 €,REST,V,,5699,
,,,,,,,,,5698,
PORSCHE,18/05/2019,Brooklands,356 SC coupé (Reutter / Karmann),Historics at Brooklands,65 000 €,REST,V,,5698,
PORSCHE,18/01/2019,Scottsdale,356 SC coupé (Karmann),Gooding Co.,167 480 €,REST,V,,5698,
PORSCHE,17/01/2019,Phoenix,356 SC GT Outlaw coupé ,RM Sotheby's,181 710 €,REST/TR,V,,5698,
PORSCHE,22/10/2017,Paris,356 1600 SC coupé (Reutter / Karmann),Leclère,84 000 €,OR,V,,5698,
PORSCHE,18/08/2017,Carmel,356 SC coupé Reutter ,Bonhams,67 460 €,REST,V,,5698,
PORSCHE,12/03/2016,Amelia Island,356 SC coupé toit ouvrant Reutter,RM Sotheby's,108 900 €,REST,V,,5698,
PORSCHE,22/06/2015,Paris,356 SC coupé Karmann,Artcurial Motorcars,89 400 €,OR+,V,,5698,
PORSCHE,06/02/2015,Paris,356 SC coupé Karmann,Artcurial Motorcars (collection Baillon),89 400 €,SEP,V,,5698,
PORSCHE,05/02/2015,Paris,"356 SC coupé Reutter, préparé rallye",Bonhams,56 640 €,REST/TR,V,,5698,
PORSCHE,03/02/2012,Paris,356 SC coupé Karmann,Artcurial Motorcars,47 654 €,REST,V,,5698,
PORSCHE,04/02/2011,Paris,356 SC coupé ex-USA (128003),Artcurial Motorcars,47 000 €,OR+,V,,5698,
PORSCHE,12/03/2010,AmeliA IslAnd,356 SC coupé,Gooding & Co,39 750 €,REST,V,,5698,
PORSCHE,26/07/2008,Silverstone,356 SC coupé LHD ex-USA,Bonhams,29 250 €,OR+,V,,5698,
,,,,,,,,,5697,
PORSCHE,07/02/2019,Paris,356 C cabriolet,Bonhams,126 500 €,REST,V,,5697,
PORSCHE,07/02/2018,Paris,356 C cabriolet,RM Sotheby's,146 050 €,REST,V,,5697,
PORSCHE,18/08/2017,Carmel,356 C cabriolet,Bonhams,123 680 €,REST,V,,5697,
PORSCHE,19/01/2017,Phoenix,356 C cabriolet,RM Sotheby's,135 430 €,REST,V,,5697,
PORSCHE,28/11/2015,Brooklands,356 C coupé préparé Outlaw,Historics at Brooklands,69 978 €,REST,V,,5697,
PORSCHE,10/05/2008,Monaco (Coys),356 C cabriolet LHD,Coys Europe,65 000 €,REST,V,,5697,
PORSCHE,17/08/2007,Quail Lodge,356 C cabriolet LHD (161923),Bonhams & Butterfields,56 250 €,OR+,V,,5697,
PORSCHE,21/05/2007,Monaco (Bonhams),356 C cabriolet + hard-top (161391),Bonhams,85 000 €,OR+,V,,5697,
,,,,,,,,,5696,
PORSCHE,05/07/2019,Goodwood,356 C coupé Reutter préparé rallye (2.0),Bonhams,109 100 €,REST,V,,5696,
PORSCHE,11/04/2019,Essen,356 C coupé (1600),RM Sotheby's,57 500 €,REST,V,,5696,
PORSCHE,07/03/2019,Amelia Island,356 C coupé (Reutter / Karmann),Bonhams,67 570 €,REST,V,,5696,
PORSCHE,23/02/2019,Birmingham,356 C coupé 1600 préparée rallye,Silverstone Auctions,80 280 €,REST,V,,5696,
PORSCHE,28/09/2018,Southam,356 C coupé 1600 LHD,Silverstone Auctions,63 080 €,REST,V,,5696,
PORSCHE,08/03/2018,Amelia Island,"356 C coupé Karmann, moteur 2.8 236 ch",Bonhams,98 270 €,REST/TR,V,,5696,
PORSCHE,24/06/2017,Santa Monica,356 C 1600 coupé Reutter ,RM Sotheby's,114 980 €,REST,V,,5696,
PORSCHE,02/07/2017,Monaco,356 C coupé Karmann,Artcurial Motorcars,39 570 €,OR-,V,,5696,
PORSCHE,09/03/2017,Amelia Island,356 C coupé Karmann,Bonhams,87 120 €,REST,V,,5696,
PORSCHE,09/03/2017,Amelia Island,"356 C coupé Karmann, moteur 912",Bonhams,41 490 €,REST/TR,V,,5696,
PORSCHE,25/11/2016,Milan,356 C coupé préparé,RM Sotheby's,69 440 €,TR,V,,5696,
PORSCHE,25/11/2016,Milan,356 C coupé Reutter,RM Sotheby's,69 440 €,REST,V,,5696,
PORSCHE,25/11/2016,Milan,356 C coupé Karmann,RM Sotheby's,84 000 €,OR,V,,5696,
PORSCHE,19/08/2016,Carmel,356 C coupé,Bonhams,107 000 €,REST+,V,,5696,
PORSCHE,28/01/2016,Scottsdale,356 C coupé,Bonhams,47 340 €,REST,V,,5696,
PORSCHE,19/10/2014,Aytré,356 C coupé Reutter,"SCP Miller-Franiatte, Coudert, Sicard / M. Saint-G",52 900 €,REST,V,,5696,
,,,,,,,,,11786,
PORSCHE,17/01/2019,Scottsdale,356 B 2000 GS Carrera 2 cabriolet,Bonhams,877 440 €,REST,V,,11786,
PORSCHE,18/08/2017,Pebble Beach,356 B 2000 GS Carrera 2 cabriolet,Gooding & Co,1 062 880 €,REST,V,,11786,
,,,,,,,,,5703,
PORSCHE,06/02/2019,Paris,356 B 2000 GS Carrera 2 coupé,RM Sotheby's,500 000 €,REST,V,,5703,
PORSCHE,10/02/2017,Paris,356 B 2000 GS Carrera 2 coupé T 6,Artcurial Motorcars,548 320 €,REST,V,,5703,
PORSCHE,28/01/2016,Scottsdale,356 B 2000 GS Carrera 2 coupé,Bonhams,574 170 €,REST,V,,5703,
PORSCHE,07/09/2015,Londres,356 B 2000 GS Carrera 2 coupé Reutter,RM Sotheby's,528 209 €,REST,V,,5703,
PORSCHE,08/03/2013,Amelia Island,356 B 2000 GS Carrera 2 coupé,Gooding & Co.,262 195 €,REST+,V,,5703,
PORSCHE,09/10/2011,Montastruc la conseillère,356 B 2000 GS Carrera 2 coupé,FEE Machoir / D. Pouteau,160 000 €,REST+,V,,5703,
PORSCHE,26/07/2008,Gröbming,356 B 2000 GS Carrera 2 coupé,Dorotheum Salzburg,140 000 €,REST,V,,5703,
PORSCHE,27/10/2007,Padoue,356 B 2000 GS Carrera 2 cabriolet,Coys (Europe),260 000 €,REST+,V,,5703,
PORSCHE,19/02/2007,Paris,356 B 2000 GS Carrera 2 coupé,"Artcurial Briest, Le Fur, Poulai",136 000 €,OR+,V,,5703,
PORSCHE,28/02/2006,Londres,356 B 2000 GS Carrera 2 coupé RHD (123233,Coys,105 000 €,REST,V,,5703,
,,,,,,,,,5702,
PORSCHE,27/10/2007,Padoue,356 B 1600 GS Carrera GT coupé toit ouvrant,Coys (Europe),260 000 €,REST+,V,,5702,
,,,,,,,,,11827,
PORSCHE,18/08/2017,Pebble Beach,356 B Roadster double grille,Gooding & Co,430 250 €,REST,V,,11827,
,,,,,,,,,5695,
PORSCHE,08/03/2019,Amelia Island,356 B S 90 Roadster T 5,RM Sotheby,416 140 €,REST,V,,5695,
PORSCHE,18/01/2018,Scottsdale,356 B S 90 Roadster T 5 Drauz,Bonhams,139 300 €,REST,V,,5695,
PORSCHE,08/11/2015,Lyon (Epoqu'auto),"356 B Roadster T 5, moteur S 90",Jean-Pierre Osenat,188 400 €,REST,V,,5695,
PORSCHE,11/10/2013,Knokke-le-Zoute,356 B 1600 roadster Drauz,Bonhams,126 500 €,REST+,V,,5695,
PORSCHE,13/06/2011,Paris,356 B Super 90 Roadster T 5 Drauz (88302),Artcurial Motorcars,90 000 €,OR+,V,,5695,
PORSCHE,08/02/2009,Paris,356 B S 90 Roadster T 5 Drauz,Artcurial,80 000 €,REST,V,,5695,
,,,,,,,,,8021,
PORSCHE,29/03/2019,Fort Lauderdale,356 B S 90 cabriolet T 6 + hard-top,RM Sotheby,137 060 €,REST,V,,8021,
PORSCHE,29/06/2012,Goodwood,356 B Super 90 cabriolet T 6 RHD,Bonhams,82 410 €,REST,V,,8021,
PORSCHE,11/10/2010,Dubai,356 B S 90 cabriolet T 6,Bonhams,52 000 €,REST,V,,8021,
PORSCHE,30/04/2010,Monaco,356 B S 90 cabriolet T 6,Bonhams,50 000 €,REST+,V,,8021,
PORSCHE,27/08/2006,Whitney,356 B cabriolet T 6 RHD + hard-top,Coys Auctions,34 500 €,REST-,V,,8021,
PORSCHE,27/08/2006,Whitney,356 B cabriolet T 6 RHD,Coys Auctions,60 000 €,REST,V,,8021,
,,,,,,,,,5694,
PORSCHE,18/01/2019,Scottsdale,356 B S 90 cabriolet T 5,Gooding Co.,177 330 €,REST,V,,5694,
PORSCHE,27/10/2018,Atlanta,356 B S 90 cabriolet T 5,RM Sotheby's,144 730 €,REST,V,,5694,
PORSCHE,18/01/2018,Scottsdale,356 B S 90 cabriolet T 5 D'Ieteren,Bonhams,134 810 €,REST,V,,5694,
PORSCHE,02/09/2017,Blenheim Palace,356 B S 90 cabriolet T 5,Silverstone Auctions,227 910 €,REST,V,,5694,
PORSCHE,18/08/2017,Pebble Beach,356 B S 90 cabriolet T 5,Gooding & Co,149 650 €,OR-,V,,5694,
PORSCHE,02/07/2017,Monaco,356 B Super 90 cabriolet T 5,Artcurial Motorcars,167 890 €,REST,V,,5694,
PORSCHE,19/01/2017,Scottsdale,"356 B cabriolet T 5, évolution S 90",Bonhams,144 850 €,REST/TR,V,,5694,
PORSCHE,23/01/2016,Scottsdale,356 B Super 90 cabriolet ,Barrett-Jackson,116 380 €,REST,V,,5694,
PORSCHE,12/09/2015,Goodwood,356 B Super 90 cabriolet RHD,Bonhams,170 680 €,REST,V,,5694,
PORSCHE,04/09/2014,Londres,356 B Super 90 cabriolet T 6 LHD,Silverstone Auctions,143 309 €,REST,V,,5694,
PORSCHE,12/08/2012,Nysted,356 C coupé,RM Auctions,45 024 €,OR+,V,,5694,
,,,,,,,,,8020,
PORSCHE,30/06/2019,Chantilly,356 B S 90 coupé T 6,Bonhams,62 100 €,REST,V,,8020,
PORSCHE,17/03/2019,Paris,"356 B coupé T 6 “Outlaws”, moteur SC",Claude Aguttes,86 440 €,REST,V,,8020,
PORSCHE,03/12/2018,Londres,356 B S 90 coupé T 6 RHD,Bonhams,77 400 €,OR,V,,8020,
PORSCHE,02/09/2017,Blenheim Palace,356 B S 90 S coupé T 6 RHD,Silverstone Auctions,140 770 €,REST,V,,8020,
PORSCHE,25/11/2016,Milan,356 B S 90 coupé T 6 Reutter,RM Sotheby's,100 800 €,OR+,V,,8020,
PORSCHE,03/09/2016,Oxford,356 B S 90 coupé T 6 RHD,Silverstone Auctions,174 359 €,REST,V,,8020,
PORSCHE,09/07/2016,Le Mans,356 B coupé préparé 120 ch,Artcurial Motorcars,73 900 €,REST/TR,V,,8020,
PORSCHE,08/11/2015,Lyon (Epoqu'auto),"356 B Super coupé T 6 Karmann, moteur S 90",Jean-Pierre Osenat,66 600 €,REST,V,,8020,
PORSCHE,03/02/2012,Paris,356 B Super 90 coupé T 6,Artcurial Motorcars,33 358 €,OR,V,,8020,
PORSCHE,08/03/2009,OxfOrd,356 B S 90 coupé T 6 RHD,Bonhams,11 000 €,RAR,V,,8020,
,,,,,,,,,5693,
PORSCHE,27/10/2018,Atlanta,356 B S 90 coupé T 5,RM Sotheby's,164 030 €,REST,V,,5693,
PORSCHE,01/11/2015,Paris,"356 B Super 90 coupé T 5, moteur C",Artcurial Motorcars,59 600 €,RAR,V,,5693,
PORSCHE,21/03/2015,Goodwood,356 B Super 90 coupé,Bonhams,43 680 €,SEP,V,,5693,
PORSCHE,27/02/2015,Berlin,356 B Super 90 coupé T 6,Auctionata,74 280 €,REST,V,,5693,
PORSCHE,06/02/2014,Paris,"356 B coupé T 5, moteur 912",Bonhams,41 400 €,REST/TR,V,,5693,
PORSCHE,25/02/2012,Coventry,356 B Super 90 coupé T 5 préparé VHC,Silverstone Auctions,29 854 €,TR,V,,5693,
PORSCHE,31/01/2011,Sainte-Geneviève,356 B S 90 coupé T 5 ex-USA,Australe,24 200 €,REST-,V,,5693,
PORSCHE,11/09/2010,Reims-Gueux,356 B Super 90 coupé T 5,Bonhams,45 000 €,REST+,V,,5693,
PORSCHE,31/10/2007,Londres,356 B Super 90 coupé T 5 LHD,RM Auctions / Sotheby's,30 000 €,OR+,V,,5693,
PORSCHE,25/02/2006,Stoneleigh Park,356 B S 90 coupé T 5 RHD préparé (112973),Bonhams,26 250 €,REST/TR,V,,5693,
PORSCHE,14/01/2006,Birmingham,356 B coupé T 5 LHD préparé racing,Coys Auctions,30 000 €,REST/TR,V,,5693,
,,,,,,,,,5686,
PORSCHE,24/08/2018,Quail Lodge,356 A-1600 S Convertible D,Bonhams,168 500 €,REST,V,,5686,
PORSCHE,21/08/2016,Pebble Beach,356 A 1600 S Convertible D,Gooding & Co.,287 000 €,REST+,V,,5686,
PORSCHE,19/08/2016,Carmel,356 A-1600 S Convertible D,Bonhams,131 000 €,REST+,V,,5686,
PORSCHE,09/03/2013,Amelia Island,356 A-1600 S Convertible D,RM Auctions,131 097 €,REST+,V,,5686,
PORSCHE,11/11/2012,Paris,356 A 1600 Super Convertible D,Artcurial Motorcars,113 179 €,REST+,V,,5686,
PORSCHE,17/06/2012,Fontainebleau,911 (964) Carrera 2 Cabriolet,Jean-Pierre Osenat,28 592 €,OR+,V,,5686,
PORSCHE,01/07/2011,Goodwood,356 A Convertible D LHD (86005),Bonhams,95 120 €,REST,V,,5686,
PORSCHE,30/11/2006,Londres,356 A-1600 S Convertible D LHD (85912),Coys Auctions,96 000 €,OR+,V,,5686,
,,,,,,,,,5705,
PORSCHE,02/06/2019,Greenwich,550 RS Spyder replica Beck,Bonhams,22 560 €,OR+,V,,5705,
PORSCHE,25/05/2019,Cernobbio,550 A Spyder Wendler,RM Sotheby's,3 380 000 €,REST,V,,5705,
PORSCHE,06/02/2019,Paris,"550 RS Spyder Wendler, ex-2curie Nationale Belge",RM Sotheby's,3 042 500 €,REST,V,,5705,
PORSCHE,24/08/2018,Pebble Beach,550 RS Spyder,Gooding & Co,3 829 960 €,REST,V,,5705,
PORSCHE,24/08/2018,Monterey,550 A Spyder,RM Sotheby's,4 212 530 €,REST,V,,5705,
PORSCHE,01/07/2018,Lyon,Réplique 550 RS Spyder Martin Walker,Aguttes,91 100 €,OR+,V,,5705,
PORSCHE,18/01/2018,Scottsdale,550 A Spyder (5e Le Mans 1958),Bonhams,4 223 890 €,EX,V,,5705,
PORSCHE,10/09/2016,Goodwood,550 Spyder Wendler (550.0090),Bonhams,5 466 300 €,OR+,V,,5705,
PORSCHE,11/03/2016,Amelia Island,"718 RSK Spyder ex-Penske, palmarès",Gooding & Co.,2 574 000 €,REST,V,,5705,
PORSCHE,11/03/2016,Amelia Island,550 Spyder,Gooding & Co.,4 801 500 €,OR+,V,,5705,
PORSCHE,03/02/2016,Paris,"550 Spyder Wendler, Salon Francfort 1955 (068)",RM Sotheby's,2 744 000 €,REST+,V,,5705,
PORSCHE,15/08/2013,Monterey,550 RS 1500 Spyder,Mecum Auctions,2 812 500 €,REST+,V,,5705,
PORSCHE,07/12/2012,Barcelone,"Réplique 718 RSK base VW, moteur 1640, RHD",Stanislas Machoïr,28 800 €,TR,V,,5705,
PORSCHE,18/08/2012,Monterey,550 RS 60 Spyder,Gooding & Co,2 806 650 €,REST,V,,5705,
PORSCHE,20/06/2010,Fontainebleau,"Réplique 550 Spyde, moteur VW 2 litres",Jean-Pierre Osenat,40 000 €,TR,V,,5705,
PORSCHE,30/04/2010,Monaco,Réplique 550 RS Spyder par Mohr,Bonhams,23 000 €,OR+,V,,5705,
,,,,,,,,,5713,
PORSCHE,29/03/2019,Fort Lauderdale,911 / 911 L Targa I (lunette souple),RM Sotheby,74 400 €,REST,V,,5713,
PORSCHE,27/10/2018,Atlanta,911 Targa I (lunette souple),RM Sotheby's,82 010 €,REST,V,,5713,
PORSCHE,10/03/2018,Amelia Island,911 Targa I (lunette souple),RM Sotheby,104 800 €,REST,V,,5713,
PORSCHE,18/08/2017,Pebble Beach,911 Targa I (lunette souple),Gooding & Co,242 340 €,REST,V,,5713,
PORSCHE,18/08/2017,Pebble Beach,911 Targa I (lunette souple),Gooding & Co,126 270 €,REST,V,,5713,
PORSCHE,09/10/2015,Knokke-le-Zoute,911 2.7 Targa Police néerlandaise,Bonhams,126 500 €,REST,V,,5713,
PORSCHE,14/08/2015,Carmel,911 2.0 Targa lunette souple,Bonhams,147 700 €,REST,V,,5713,
PORSCHE,06/02/2015,Paris,911 T 2.0 Targa,Artcurial Motorcars,50 064 €,OR,V,,5713,
,,,,,,,,,12071,
PORSCHE,08/03/2019,Amelia Island,911 (2 litres) coupé,RM Sotheby,169 310 €,REST,V,,12071,
PORSCHE,27/10/2018,Atlanta,911 L coupé USA,RM Sotheby's,98 900 €,REST,V,,12071,
PORSCHE,24/08/2018,Monterey,911 coupé,RM Sotheby's,211 830 €,OR+,V,,12071,
PORSCHE,07/07/2018,Le Mans,"911 coupé, moteur préparé 175 ch",Artcurial,143 040 €,REST,V,,12071,
PORSCHE,18/01/2018,Scottsdale,911 L coupé,Bonhams,69 200 €,REST,V,,12071,
PORSCHE,11/03/2017,Amelia Island,"911 USA coupé Sportomatic, 27000 miles orig.",RM Sotheby's,268 130 €,OR+,V,,12071,
,,,,,,,,,5712,
PORSCHE,08/03/2019,Amelia Island,911 (2 litres) coupé,Gooding & Co,74 850 €,REST,V,,5712,
PORSCHE,18/01/2019,Scottsdale,911 (2 litres) coupé,Gooding Co.,88 660 €,OR+,V,,5712,
PORSCHE,17/01/2019,Phoenix,911 coupé outlaw (moteur 3.6 Carrera),RM Sotheby's,81 030 €,REST/TR,V,,5712,
PORSCHE,17/01/2019,Phoenix,911 (2 litres) coupé,RM Sotheby's,100 680 €,OR+,V,,5712,
PORSCHE,27/10/2018,Atlanta,911 coupé,RM Sotheby's,212 270 €,OR+,V,,5712,
PORSCHE,05/10/2018,Knokke le Zoute,911 coupé toit ouvrant,Bonhams,207 000 €,REST,V,,5712,
PORSCHE,24/08/2018,Pebble Beach,"911 coupé ex-Daytona, Sebring",Gooding & Co,330 980 €,REST,V,,5712,
PORSCHE,12/05/2018,Monaco,911 coupé,RM Sotheby's,297 500 €,REST,V,,5712,
PORSCHE,09/03/2018,Amelia Island,911 coupé,Gooding & Co,210 030 €,REST,V,,5712,
PORSCHE,08/03/2018,Amelia Island,911 coupé,Bonhams,166 800 €,REST+,V,,5712,
PORSCHE,08/02/2018,Paris,911 coupé,Bonhams,164 450 €,REST,V,,5712,
PORSCHE,11/03/2017,Amelia Island,911 coupé export USA,RM Sotheby's,180 470 €,REST+,V,,5712,
PORSCHE,10/03/2017,Amelia Island,911 (2 litres) coupé,Gooding & Co.,127 900 €,OR+,V,,5712,
PORSCHE,09/03/2017,Amelia Island,911 (2 litres) coupé,Bonhams,212 620 €,OR+,V,,5712,
PORSCHE,08/02/2017,Paris,901 cabriolet prototype usine,RM Sotheby's,649 600 €,OR/EX,V,,5712,
PORSCHE,19/01/2017,Scottsdale,911 (2 litres) coupé,Bonhams,137 090 €,REST,V,,5712,
,,,,,,,,,5711,
PORSCHE,27/10/2018,Atlanta,914/6 découvrable,RM Sotheby's,82 010 €,OR+,V,,5711,
PORSCHE,27/10/2018,Atlanta,914/6 découvrable,RM Sotheby's,125 430 €,REST,V,,5711,
PORSCHE,07/07/2018,Le Mans,"914/6 kit GT, moteur 911 T 2.2",Artcurial,83 440 €,REST/TR,V,,5711,
PORSCHE,12/05/2018,Monaco,914/6 découvrable FIA 200 ch,RM Sotheby's,73 600 €,REST/TR,V,,5711,
PORSCHE,18/03/2018,Goodwood,914/6 découvrable 2.7 recréation,Bonhams,49 890 €,REST/TR,V,,5711,
PORSCHE,07/02/2018,Paris,"914/6 GT découvrable, palmarès",RM Sotheby's,241 250 €,REST,V,,5711,
PORSCHE,05/11/2017,Paris,914/6 découvrable (moteur de 911 2.0 S),Artcurial,47 680 €,REST,V,,5711,
PORSCHE,08/02/2017,Paris,914/6 découvrable USA,RM Sotheby's,59 490 €,OR+,V,,5711,
PORSCHE,09/02/2017,Paris,914/6 découvrable prép. Kreler Racing,Bonhams,189 520 €,REST,V,,5711,
PORSCHE,20/01/2017,Scottsdale,914/6 découvrable,Gooding & Co.,93 120 €,REST,V,,5711,
PORSCHE,19/01/2017,Scottsdale,914/6 découvrable,Bonhams,56 460 €,OR+,V,,5711,
PORSCHE,05/06/2016,Albi,914/6 découvrable,Stanislas Machoïr,66 000 €,OR+,V,,5711,
PORSCHE,05/02/2015,Paris,914/6 découvrable,Bonhams,76 700 €,REST,V,,5711,
PORSCHE,25/02/2012,Coventry,"914/6 évolution GT, moteur Carrera 3.2",Silverstone Auctions,37 642 €,TR,V,,5711,
PORSCHE,13/01/2007,Birmingham,"914/6 coupé modifié GT, moteur RS 2.7",Coys,46 500 €,TR,V,,5711,
PORSCHE,22/11/2006,Buxton,"Réplique 917 K base 914/6, moteur 3.3 bi-turbo",H & H Classic Auctions,47 250 €,TR/EX,V,,5711,
,,,,,,,,,5696&index=2,
PORSCHE,27/08/2006,Whitney,914/6 compétition Groupe 4 ex-Sonauto,Coys Auctions,90 000 €,REST+,V,,5696&index=2,
,,,,,,,,,5710,
PORSCHE,15/06/2019,Fontainebleau,914/4 2.0 découvrable,Jean-Pierre Osenat,33 600 €,OR+,V,,5710,
PORSCHE,08/03/2019,Amelia Island,914/4 2.0 découvrable,Gooding & Co,57 890 €,OR+,V,,5710,
PORSCHE,07/03/2019,Amelia Island,914/4 2.0 découvrable,Bonhams,79 490 €,OR+,V,,5710,
PORSCHE,18/01/2019,Scottsdale,914/4 2.0 découvrable,Gooding Co.,51 230 €,OR+,V,,5710,
PORSCHE,08/12/2018,Los Angeles,914/4 2.0 découvrable,RM Sotheby's,66 590 €,OR+,V,,5710,
PORSCHE,24/08/2018,Monterey,914/4 2.0 découvrable,RM Sotheby's,52 960 €,REST,V,,5710,
PORSCHE,07/07/2018,Le Mans,914/4 2.0 découvrable prép. GT 170 ch,Artcurial,28 610 €,REST,V,,5710,
PORSCHE,09/03/2018,Amelia Island,914/4 2.0 découvrable,Gooding & Co,75 970 €,OR+,V,,5710,
PORSCHE,21/05/2017,Spa,914/4 2.0 Bumblebee Edition USA,Bonhams,35 650 €,REST+,V,,5710,
PORSCHE,08/05/2017,La Mézière,914 2.0 ex-USA,Alcopa Auction Rennes,18 100 €,REST,V,,5710,
PORSCHE,22/06/2015,Paris,914 2.0 découvrable ex-USA,Artcurial Motorcars,27 416 €,REST,V,,5710,
PORSCHE,24/05/2015,Deauville,914 2.0 découvrable,Claude Aguttes,11 400 €,RAR,V,,5710,
PORSCHE,15/03/2015,Fontainebleau,"914 2.0 ex-USA, moteur carbu.",Jean-Pierre Osenat,22 800 €,REST,V,,5710,
PORSCHE,09/12/2012,Fontainebleau,914 2.0 USA,Jean-Pierre Osenat,13 701 €,OR+,V,,5710,
PORSCHE,25/02/2012,Coventry,914 2.0 découvrable,Silverstone Auctions,8 826 €,REST,V,,5710,
PORSCHE,20/03/2011,Fontainebleau,914 2.0 découvrable ex-USA,Jean-Pierre Osenat,11 800 €,OR+,V,,5710,
,,,,,,,,,8024,
PORSCHE,27/04/2019,Tupelo,914 1.8 découvrable,Bonhams,6 990 €,OR,V,,8024,
PORSCHE,17/01/2019,Scottsdale,914/4 (1.8) découvrable,Bonhams,17 190 €,REST,V,,8024,
PORSCHE,18/08/2017,Monterey,914/4 (1.8) découvrable,RM Sotheby's,79 500 €,OR+,V,,8024,
PORSCHE,07/07/2012,Le Mans,"914/6 Murène Heuliez, non immat.",Artcurial,42 889 €,REST,V,,8024,
,,,,,,,,,5709,
PORSCHE,25/11/2017,Brooklands,914/4 découvrable (moteur 1 971 cm3),Historics at Brooklands,14 510 €,REST,V,,5709,
PORSCHE,05/11/2017,Paris,914/4 (1.7) découvrable,Artcurial,27 420 €,REST,V,,5709,
PORSCHE,07/06/2017,Fléville devant Nancy,914 1.7 USA,Alcopa Auction Nancy,10 740 €,OR,V,,5709,
PORSCHE,20/05/2017,Le Vigeant,914/4 (1.7) découvrable,HdV Poitiers (Me Tailliez) / M. Souchaud,17 940 €,OR+,V,,5709,
PORSCHE,08/05/2017,La Mézière,914 1.7 ex-USA,Alcopa Auction Rennes,12 360 €,OR,V,,5709,
PORSCHE,31/10/2016,La Mézière,914 1.7 découvrable ex-USA,Alcopa Auction,10 528 €,OR,V,,5709,
PORSCHE,31/10/2016,La Mézière,914 1.7 découvrable ex-USA,Alcopa Auction,11 320 €,OR,V,,5709,
PORSCHE,28/01/2016,Scottsdale,914 1.7 découvrable,Bonhams,15 110 €,REST,V,,5709,
PORSCHE,08/03/2015,Auvers sur Oise,914 1.7 ex-USA,SVV Le Calvez & Associés,19 668 €,REST,V,,5709,
PORSCHE,11/10/2010,Sainte-Geneviève,914 1.7 découvrable ex-USA,SVV Australe,9 100 €,OR,V,,5709,
